Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
PDCD1	PIK3C2G	1	MUT
PGR	PTPRD	1	MUT
ATM	WT1	1	MUT
RASA1	PTPRD	1	MUT
BRCA1	PTPRT	1	MUT
PTPRS	CARM1	1	CNA
EPHA3	PDGFRA	1	MUT
SDHC	MYOD1	1	MUT
PTPRD	SETD2	1	MUT
PTPRT	PAK7	1	MUT
DUSP4	RAD21	1	CNA
STK11	PIK3C2G	1	MUT
EPHA7	ANKRD11	1	MUT
RBM10	STK40	1	MUT
RICTOR	RAC1	1	CNA
FAT1	PIK3CG	1	MUT
DDR2	HIST2H3C	1	CNA
SMAD4	CTNNB1	1	MUT
JAK2	RAD54L	1	MUT
KMT2C	NOTCH4	1	MUT
SETDB1	PRKD1	1	MUT
ABL1	SLX4	1	MUT
CIC	ARID1A	1	MUT
EPHA3	PIK3CG	1	MUT
PTCH1	YES1	1	MUT
ERBB4	LATS1	1	MUT
EIF1AX	RBM10	1	CNA
PDGFRA	EPHA5	1	MUT
SPEN	PPM1D	1	MUT
KIT	PTPRT	1	MUT
PRKD1	RTEL1-TNFRSF6B	1	MUT
NTRK3	GATA2	1	MUT
SDHA	RAC1	1	CNA
INPP4B	POLE	1	MUT
BRCA1	PTPRD	1	MUT
APC	SMAD4	1	MUT
TP63	SMO	1	MUT
DAXX	TET2	1	MUT
ATR	XPO1	1	MUT
PPP2R1A	NEGR1	1	MUT
LYN	HNF1A	1	MUT
PTPRD	PDGFRA	1	MUT
EPHA5	TET1	1	MUT
MAPK1	FOXA1	1	CNA
PTPRT	KEAP1	1	MUT
ARID1B	CDKN2Ap14ARF	1	CNA
NTRK1	MAP3K1	1	MUT
ARID1A	U2AF1	1	MUT
KMT2B	NTRK3	1	MUT
ERBB4	TCF3	1	MUT
PRDM1	PBRM1	1	MUT
PTPRD	REST	1	MUT
PIK3C3	SOX9	1	MUT
CDKN2Ap16INK4A	JAK2	1	CNA
MTOR	PPM1D	1	MUT
FAT1	CBL	1	MUT
IKBKE	MDM4	1	CNA
INPP4B	ERCC2	1	MUT
NOTCH2	PGR	1	MUT
ARAF	TCF7L2	1	MUT
PTPRD	ARID2	1	MUT
EPHA5	CRKL	1	MUT
BRCA1	DIS3	1	MUT
IRS2	PBRM1	1	MUT
ALOX12B	AURKB	1	CNA
MYCN	FUBP1	1	MUT
CBL	TET1	1	MUT
NF1	PGR	1	MUT
PPP2R1A	MLH1	1	MUT
EZH1	PIK3CG	1	MUT
PMS2	RAC1	1	CNA
CCNE1	CRKL	1	CNA
RHEB	XRCC2	1	CNA
NF1	ERBB4	1	MUT
PLCG2	MEN1	1	MUT
NBN	PRDM14	1	CNA
TBX3	HIST3H3	1	MUT
ERBB4	NUF2	1	MUT
PTPRT	EP300	1	MUT
RAD51B	MAX	1	CNA
PRDM14	GREM1	1	CNA
KDM5A	CDKN1B	1	CNA
EPHA3	ARID2	1	MUT
ATR	PREX2	1	MUT
KDM5C	DNMT3B	1	MUT
MYCN	EPHA3	1	MUT
IRS1	CSF1R	1	MUT
XPO1	PDGFRA	1	MUT
PIK3CG	EPHA5	1	MUT
PMS1	DDR2	1	MUT
TET2	TP53BP1	1	MUT
FGF4	PAK1	1	CNA
DNMT3A	NOTCH4	1	MUT
TP53	ERBB4	1	MUT
PDCD1	PDGFRA	1	MUT
ERBB4	FUBP1	1	MUT
NTRK3	ATM	1	MUT
IRS1	KEAP1	1	MUT
PTPRT	NCOR1	1	MUT
EPHA3	EPHA5	1	MUT
TP63	EIF4E	1	MUT
MLL2	MLL	1	MUT
SMARCA4	CDKN2B	1	CNA
MYC	SHOC2	1	MUT
FAT1	SOX17	1	MUT
MYCN	NTRK2	1	MUT
FLT4	FBXW7	1	MUT
PTPRD	CD274	1	CNA
EPHA3	PTPRD	1	MUT
KMT2C	TP53BP1	1	MUT
GRIN2A	KEAP1	1	MUT
CIC	SMARCA4	1	MUT
PBRM1	PAK1	1	MUT
GATA3	PAK1	1	MUT
RBM10	PHOX2B	1	MUT
FAT1	DDR2	1	MUT
KDM6A	MLL2	1	MUT
MCL1	GNA11	1	CNA
FOXL2	TNFAIP3	1	MUT
EPHB1	JAK2	1	MUT
PTPRT	CDK12	1	MUT
AXL	IRS1	1	MUT
AXIN2	HIST1H3E	1	MUT
SMO	SMARCB1	1	MUT
EPHA3	RASA1	1	MUT
ERCC3	JAK2	1	MUT
FGFR4	NPM1	1	CNA
SDHC	HIST2H3C	1	CNA
EPHB1	MRE11A	1	MUT
NF1	PREX2	1	MUT
CEBPA	NUP93	1	CNA
AURKA	NCOA3	1	CNA
FAT1	INHBA	1	MUT
MLH1	ASXL1	1	MUT
TERT	KIF5B	1	SV
NTRK3	TSHR	1	MUT
SDHA	CDKN2B	1	CNA
SPRED1	SCG5	1	CNA
SMO	PLCG2	1	MUT
PTPRT	ERBB3	1	MUT
RECQL	ETV6	1	CNA
KMT2D	CUL3	1	MUT
MDC1	FGFR4	1	MUT
PTPRT	STAT5B	1	MUT
CIC	TET1	1	MUT
KMT2D	MYCL	1	MUT
PDGFRA	BRCA2	1	MUT
IRS1	MTOR	1	MUT
PTPRD	BRIP1	1	MUT
DDR2	NUF2	1	CNA
PTPRT	INPP4A	1	MUT
FAT1	STAG2	1	MUT
NOTCH4	EZH2	1	MUT
CREBBP	VTCN1	1	MUT
NTRK3	EPAS1	1	MUT
POLE	DROSHA	1	MUT
HGF	ARID1A	1	MUT
CDKN2Ap14ARF	JAK2	1	CNA
RICTOR	PIM1	1	MUT
CCNE1	EIF4A2	1	CNA
SMO	IL7R	1	MUT
EZH2	CDKN2B	1	CNA
PTPRD	RAD50	1	MUT
WHSC1L1	KDM6A	1	CNA
FOXL2	PIK3R2	1	MUT
NOTCH1	POT1	1	MUT
TP53	KDM6A	1	MUT
FGFR4	TRAF2	1	MUT
BRCA1	TET1	1	MUT
MRE11A	PBRM1	1	MUT
KDM5C	YAP1	1	MUT
MSH3	BRD4	1	MUT
MAP3K1	NFE2L2	1	MUT
CSF1R	CBL	1	MUT
IRS2	BRD4	1	MUT
ZFHX3	PIK3C3	1	MUT
NFKBIA	MAX	1	CNA
CEBPA	ICOSLG	1	MUT
MDC1	NTRK2	1	MUT
CARM1	INSR	1	CNA
ARID2	NOTCH3	1	MUT
PIK3R1	FH	1	MUT
PARP1	CIC	1	MUT
CTCF	SOX9	1	MUT
CREBBP	RASA1	1	MUT
EPHA3	BLM	1	MUT
JAK3	DDR2	1	MUT
ERBB4	KDR	1	MUT
EPHB1	CREBBP	1	MUT
DICER1	EPHA3	1	MUT
BRCA1	RASA1	1	MUT
HGF	INPP4B	1	MUT
PRDM14	JAK3	1	MUT
BCOR	TBX3	1	MUT
KDR	KMT2D	1	MUT
ERBB4	MLH1	1	MUT
ASXL2	DNMT1	1	MUT
KDM5C	HOXB13	1	MUT
FOXL2	ARID1B	1	MUT
NTRK1	NSD1	1	MUT
BRCA2	PIK3R1	1	MUT
BRCA1	POLE	1	MUT
CDKN1B	RAD52	1	CNA
HGF	EPHA3	1	MUT
NTRK3	WT1	1	MUT
PDGFRA	KMT2D	1	MUT
BRCA1	HGF	1	MUT
CCNE1	TP53	1	MUT
KMT2A	NTRK3	1	MUT
FAT1	MGA	1	MUT
POLD1	PBRM1	1	MUT
PTPRT	RASA1	1	MUT
FANCA	NUF2	1	MUT
ZRSR2	RFWD2	1	MUT
NOTCH2	NRAS	1	MUT
PTCH1	INSR	1	MUT
NF1	KDR	1	MUT
AMER1	FLT4	1	MUT
MCL1	DDR2	1	CNA
REL	FGFR2	1	MUT
IRS1	ROS1	1	MUT
CTCF	ARID1B	1	MUT
KMT2A	AMER1	1	MUT
AMER1	EIF1AX	1	CNA
FGFR1	PIK3C2G	1	MUT
NF1	NTRK2	1	MUT
RASA1	NOTCH3	1	MUT
SETDB1	H3C14	1	CNA
RAC1	KLF4	1	CNA
MAPK1	NKX2-1	1	CNA
CALR	CARM1	1	CNA
EP300	TNFRSF14	1	MUT
EPHA7	EPHB1	1	MUT
CDKN2A	CD274	1	CNA
HGF	NF1	1	MUT
IRF4	PDGFRA	1	MUT
KDR	DAXX	1	MUT
HGF	MYCN	1	MUT
NCOR1	SMO	1	MUT
PTPRT	BCOR	1	MUT
PIK3R1	MAP2K1	1	MUT
NKX3-1	NSD3	1	CNA
PDGFRA	FLT1	1	MUT
PTPRD	POLE	1	MUT
LATS2	NTRK2	1	MUT
DICER1	PARP1	1	MUT
NF1	MLH1	1	MUT
MED12	PIK3C3	1	MUT
KRAS	FLT1	1	MUT
ERBB4	CTCF	1	MUT
CBL	SMO	1	MUT
PTPRD	TET1	1	MUT
PPM1D	NF2	1	MUT
FH	FGFR2	1	MUT
CREBBP	BLM	1	MUT
PAK7	HIST1H3C	1	MUT
ABL1	KIT	1	MUT
DICER1	MITF	1	MUT
ARID1B	INPP4B	1	MUT
EPHA3	MYOD1	1	MUT
PIK3C3	FOXO1	1	MUT
TSHR	PIK3C3	1	MUT
NTRK2	PDGFRB	1	MUT
BRCA1	MAP3K13	1	MUT
KMT2B	CARM1	1	CNA
CREBBP	KEAP1	1	MUT
PTPRD	PDCD1LG2	1	CNA
MGA	CHEK2	1	MUT
RAD21	ELOC	1	CNA
JUN	NCOR1	1	MUT
PTPRD	MTOR	1	MUT
NTRK3	LATS1	1	MUT
NTRK1	NOTCH3	1	MUT
CSF3R	TGFBR1	1	MUT
NCOA3	GNAS	1	CNA
FLT1	RAD51B	1	MUT
NOTCH2	TP53	1	MUT
MAP3K1	CRKL	1	MUT
FLCN	GPS2	1	CNA
FBXW7	B2M	1	MUT
IRF4	SF3B1	1	MUT
BRAF	IKBKE	1	MUT
FGFR3	DIS3	1	MUT
LYN	RECQL4	1	CNA
FGF3	ATM	1	MUT
CTCF	SYK	1	MUT
TP53	TP63	1	MUT
NTRK1	PBRM1	1	MUT
KDM5C	TBX3	1	MUT
ELF3	SETDB1	1	CNA
DICER1	AMER1	1	MUT
BARD1	NTRK3	1	MUT
INPP4B	KEAP1	1	MUT
AGO2	LYN	1	CNA
CARM1	GNA11	1	CNA
TRAF2	NOTCH3	1	MUT
PIK3CG	ATM	1	MUT
BCL2L1	PBRM1	1	MUT
TP53	ETV6	1	MUT
ERBB4	TBX3	1	MUT
PTPRT	CSDE1	1	MUT
FUBP1	PDGFRB	1	MUT
KDM6A	SETD2	1	MUT
MTAP	CD274	1	CNA
ZFHX3	MLH1	1	MUT
MYC	ELOC	1	CNA
FAT1	MLL4	1	MUT
NOTCH1	SPRED1	1	MUT
NCOA3	RTEL1	1	CNA
INPPL1	NOTCH1	1	MUT
NOTCH1	INPP4B	1	MUT
XPO1	WT1	1	MUT
DNMT3A	EPHA7	1	MUT
MYCN	JUN	1	MUT
EPHA3	TET1	1	MUT
NF1	KMT2C	1	MUT
KDR	NTRK3	1	MUT
PARK2	TET1	1	MUT
FAT1	POLE	1	MUT
EP300	MAPK1	1	MUT
JAK2	PDCD1LG2	1	CNA
TCF7L2	FGF4	1	MUT
WHSC1	INPP4B	1	MUT
DUSP4	NSD3	1	CNA
HGF	EPHA5	1	MUT
AKT2	ERF	1	CNA
FLCN	RET	1	MUT
FLT4	HIST1H3G	1	MUT
PGR	PIK3C3	1	MUT
EPHB1	TBX3	1	MUT
PPP2R1A	ZFHX3	1	MUT
NF1	PPP6C	1	MUT
CDKN2B	ETV6	1	CNA
RECQL4	JAK3	1	MUT
FUBP1	PLK2	1	MUT
PLCG2	HLA-B	1	MUT
ARID5B	CDK4	1	MUT
KIT	FLT1	1	MUT
FOXL2	WT1	1	MUT
FAT1	FAM58A	1	MUT
FGFR4	PMS1	1	MUT
TP63	PBRM1	1	MUT
ABL1	DICER1	1	MUT
EPHB1	NCOR1	1	MUT
BCOR	TSHR	1	MUT
TP53	PBRM1	1	MUT
PDCD1LG2	SMARCA2	1	CNA
NOTCH3	JAK3	1	MUT
SLX4	CYLD	1	MUT
FAT1	SMARCA4	1	MUT
PTPRT	PTPRS	1	MUT
NFKBIA	CCND1	1	CNA
DIS3	MEN1	1	MUT
ABL1	EPHB1	1	MUT
SOX17	PMS1	1	MUT
PTPRD	CYP19A1	1	MUT
IRS2	TET1	1	MUT
BARD1	AKT3	1	MUT
INPP4B	MTOR	1	MUT
MTAP	MITF	1	CNA
PIK3C2G	DOT1L	1	MUT
ALK	JUN	1	MUT
CCND3	PIM1	1	CNA
ATRX	VTCN1	1	MUT
HGF	PTPRD	1	MUT
DICER1	PGR	1	MUT
BTK	JAK3	1	MUT
RICTOR	FOXA1	1	CNA
SDHC	DDR2	1	CNA
PDGFRA	WT1	1	MUT
NOTCH1	MED12	1	MUT
DICER1	FAT1	1	MUT
PTPRD	MLL2	1	MUT
NTRK1	ANKRD11	1	MUT
SOX2	GRIN2A	1	MUT
CREBBP	PMAIP1	1	MUT
ABL1	EPHA7	1	MUT
ROS1	SLC34A2	1	SV
AKT2	CCNE1	1	CNA
CCND2	ETV6	1	CNA
PTPRD	SHQ1	1	MUT
IRS1	PTCH1	1	MUT
TP53	RASA1	1	MUT
KMT2B	TP53	1	MUT
SETD2	BRIP1	1	MUT
NFKBIA	SDHA	1	CNA
EPHA3	SHQ1	1	MUT
RASA1	SHQ1	1	MUT
FOXL2	FLT1	1	MUT
NTRK2	YES1	1	MUT
CSF3R	MTOR	1	MUT
FLT3	GATA2	1	MUT
TBX3	SCG5	1	MUT
KMT2A	FGFR4	1	MUT
PPM1D	POLE	1	MUT
MUTYH	GATA1	1	CNA
HGF	PDGFRA	1	MUT
CEBPA	RB1	1	MUT
CBL	PIK3CD	1	MUT
PAK1	GAB2	1	CNA
FGFR4	ERBB3	1	MUT
NOTCH4	BRIP1	1	MUT
FGF4	MEN1	1	CNA
NOTCH4	AXIN2	1	MUT
CARD11	PTPRS	1	MUT
PTPRT	TGFBR1	1	MUT
IL10	MCL1	1	CNA
ATM	ERCC2	1	MUT
CSF3R	ASXL2	1	MUT
MCL1	FANCA	1	MUT
DICER1	IL7R	1	MUT
IRS1	NTRK3	1	MUT
IRS1	PRKD1	1	MUT
TP53	MCL1	1	MUT
INPPL1	SUZ12	1	MUT
IL10	IKBKE	1	CNA
JAK3	PLCG2	1	MUT
KIT	FLT3	1	MUT
RET	IDH2	1	MUT
KMT2A	ATM	1	MUT
IRS1	PIK3C2G	1	MUT
AXIN1	POLE	1	MUT
NOTCH2	PHOX2B	1	MUT
DNMT3B	HIST1H3B	1	MUT
BCOR	INPPL1	1	MUT
CSF1R	SDHD	1	MUT
PTPRT	PRDM1	1	MUT
PIK3C3	MLH1	1	MUT
FAT1	EPHA3	1	MUT
CDKN2Ap16INK4A	SMAD2	1	CNA
ERBB4	IRS1	1	MUT
DIS3	SDHB	1	MUT
FLT4	POT1	1	MUT
PTPRT	MGA	1	MUT
INPPL1	FGF19	1	CNA
KRAS	CHEK2	1	MUT
PPP2R1A	FOXO1	1	MUT
LATS1	RNF43	1	MUT
FOXL2	AR	1	MUT
EPHA3	MSH2	1	MUT
SMARCA4	FGFR2	1	MUT
FAT1	PPM1D	1	MUT
CHEK2	EPHA5	1	MUT
ERCC4	PPM1D	1	MUT
MAP3K13	CEBPA	1	CNA
ERBB4	RFWD2	1	MUT
IRS1	FBXW7	1	MUT
EPHA3	ASXL2	1	MUT
MRE11A	BLM	1	MUT
NTRK3	ZFHX3	1	MUT
PREX2	PMS1	1	MUT
RAD21	RTEL1	1	CNA
MALT1	SMAD2	1	CNA
FAT1	SOX2	1	MUT
RIT1	H3C14	1	CNA
RAD21	TCEB1	1	CNA
EPHA5	STAG2	1	MUT
RET	KIF5B	1	SV
FAT1	PAK7	1	MUT
BABAM1	CARM1	1	CNA
DDR2	FANCA	1	MUT
SOX2	NFE2L2	1	CNA
PPM1D	EPHA5	1	MUT
CD79A	IRS1	1	MUT
PTPRD	INPP4B	1	MUT
BRCA1	EPHA3	1	MUT
EPHA7	RASA1	1	MUT
SHQ1	TGFBR2	1	MUT
CBL	SHQ1	1	MUT
AXL	ERF	1	CNA
EPHB1	GLI1	1	MUT
EPHA3	INPP4B	1	MUT
PGR	NRAS	1	MUT
DNMT3B	FBXW7	1	MUT
NTRK3	TBX3	1	MUT
INHBA	TAP2	1	MUT
MAP2K2	DOT1L	1	CNA
RASA1	ASXL1	1	MUT
PDCD1	JAK3	1	MUT
AURKB	GPS2	1	CNA
FAT1	INPP4B	1	MUT
INPP4B	BRD4	1	MUT
FGF4	FGF19	1	CNA
RB1	CD274	1	CNA
STK11	STAG2	1	MUT
EPHB1	RICTOR	1	MUT
NTRK1	AGO2	1	CNA
PTPRD	PAK7	1	MUT
EP300	SPEN	1	MUT
APC	PTPRD	1	MUT
MYCN	KMT2D	1	MUT
IRS2	EP300	1	MUT
ARAF	TSHR	1	MUT
PARP1	ERBB4	1	MUT
SMO	LATS1	1	MUT
CIC	SMYD3	1	MUT
EPHB1	IRS2	1	MUT
MGA	IRS1	1	MUT
CDKN2Ap14ARF	SMAD2	1	CNA
NOTCH2	KMT2B	1	MUT
DIS3	MYOD1	1	MUT
MYCN	TP53	1	MUT
NF1	NBN	1	MUT
TNFAIP3	MAP2K1	1	MUT
BRCA1	INPP4B	1	MUT
PRDM1	KLF4	1	MUT
HGF	ATM	1	MUT
NF1	PMS1	1	MUT
AXL	BIRC3	1	MUT
ZFHX3	RFWD2	1	MUT
TP53	BCL2L1	1	MUT
XPO1	MLH1	1	MUT
CCND2	NF2	1	MUT
TP53	PAK7	1	MUT
FBXW7	RPTOR	1	MUT
PIK3C3	CSDE1	1	MUT
EPHA3	GREM1	1	MUT
AXL	INHBA	1	MUT
GRIN2A	RBM10	1	MUT
FLT3	CIC	1	MUT
EPHA3	AMER1	1	MUT
DICER1	ZFHX3	1	MUT
MDC1	IRS1	1	MUT
SLX4	POLE	1	MUT
PDCD1	NEGR1	1	MUT
ERCC3	PTPN11	1	MUT
RIT1	SDHC	1	CNA
CCND1	NKX2-1	1	CNA
EPHB1	PBRM1	1	MUT
PAK7	CRKL	1	MUT
JAK3	MPL	1	MUT
FAT1	HNF1A	1	MUT
EPHB1	KIT	1	MUT
PTPRT	IRS1	1	MUT
ABL1	RIT1	1	CNA
EPHA3	CSF1R	1	MUT
DIS3	FH	1	MUT
FOXL2	APC	1	MUT
ETV6	PAX5	1	MUT
ETV6	RAD52	1	CNA
KDM5C	SPEN	1	MUT
PTPRT	KMT2B	1	MUT
PRDM14	SESN2	1	MUT
RAD50	KEAP1	1	MUT
DCUN1D1	PRKCI	1	CNA
DCUN1D1	PIK3CA	1	CNA
EZH2	CDKN2Ap14ARF	1	CNA
IL7R	POLE	1	MUT
CALR	INSR	1	CNA
EIF1AX	KDR	1	MUT
AGO2	WHSC1L1	1	CNA
KMT2B	SESN2	1	MUT
KRAS	NFE2L2	1	MUT
PTCH1	DDR2	1	MUT
MYCN	INPPL1	1	MUT
VTCN1	RET	1	MUT
YAP1	BIRC3	1	CNA
AGO2	BARD1	1	MUT
NOTCH1	SMYD3	1	MUT
CEBPA	CARM1	1	CNA
CREBBP	BRCA2	1	MUT
RASA1	TCF7L2	1	MUT
EPHA3	CDK6	1	MUT
INPP4B	PTCH1	1	MUT
KMT2A	UPF1	1	MUT
ATM	FAM46C	1	MUT
PTPRT	TMPRSS2	1	MUT
TP63	POLE	1	MUT
TP53	POLE	1	MUT
BRAF	SETD2	1	MUT
PMAIP1	SMAD2	1	CNA
ATR	NF1	1	MUT
MRE11A	PDGFRA	1	MUT
INPP4B	HIST1H3G	1	MUT
NOTCH4	EPHA5	1	MUT
NOTCH4	RAD50	1	MUT
NFKBIA	FGF4	1	CNA
CCND1	PAK1	1	CNA
RIT1	HIST2H3C	1	CNA
KDM5C	TSHR	1	MUT
NOTCH2	TRIP13	1	MUT
MGA	DNMT3B	1	MUT
AR	NOTCH1	1	MUT
NOTCH1	ELF3	1	MUT
FAT1	CSF1R	1	MUT
IRS2	XPO1	1	MUT
EP300	TSHR	1	MUT
WHSC1	POLE	1	MUT
CDKN2Ap16INK4A	H3F3C	1	CNA
NOTCH4	PTPRD	1	MUT
EIF4A2	NOTCH1	1	MUT
PAK7	B2M	1	MUT
KMT2A	SPOP	1	MUT
DICER1	TP53	1	MUT
LATS2	TBX3	1	MUT
PTPRT	ATRX	1	MUT
FGFR1	IRF4	1	MUT
IRS2	ATM	1	MUT
PIK3CG	NRAS	1	MUT
TP53	PMS2	1	MUT
RB1	FAM175A	1	MUT
SOX2	PIK3R3	1	MUT
FAT1	BTK	1	MUT
STK11	NTRK3	1	MUT
IRS1	SOX9	1	MUT
EP300	NF2	1	MUT
GNA11	MAP2K2	1	CNA
TERT	SOS1	1	MUT
MDC1	DIS3	1	MUT
EPHA7	ERBB4	1	MUT
EPHA7	TBX3	1	MUT
SLX4	NTHL1	1	CNA
LYN	PRDM14	1	CNA
MET	MITF	1	MUT
MYCN	NCOR1	1	MUT
ROS1	SDC4	1	SV
MAP3K13	DCUN1D1	1	CNA
SOX17	KEAP1	1	MUT
ESR1	MAP3K1	1	MUT
NOTCH4	PDGFRA	1	MUT
PTPRT	PIK3C2G	1	MUT
DUSP4	NKX2-1	1	CNA
NF1	DIS3	1	MUT
NOTCH4	WHSC1L1	1	MUT
ABL1	HGF	1	MUT
ERBB4	PALB2	1	MUT
KMT2D	CSDE1	1	MUT
RPTOR	ERCC5	1	MUT
TSC1	RAD52	1	MUT
ASXL1	IGF1R	1	MUT
ARID5B	MLH1	1	MUT
MYCN	NTRK3	1	MUT
BTK	WT1	1	MUT
ATRX	CD276	1	MUT
PIK3C2G	IL7R	1	MUT
NEGR1	NTRK2	1	MUT
TCEB1	WHSC1L1	1	CNA
FUBP1	PRKD1	1	MUT
AXL	CASP8	1	MUT
PRDM1	BLM	1	MUT
AMER1	PPARG	1	MUT
EPHA7	STK11	1	MUT
DICER1	INPPL1	1	MUT
NTRK2	INPP4A	1	MUT
TSHR	PIK3CG	1	MUT
PREX2	SMARCA4	1	MUT
NTRK3	TP63	1	MUT
ERBB4	ARID1A	1	MUT
TBX3	SUZ12	1	MUT
FAT1	AXIN1	1	MUT
ALOX12B	FLCN	1	CNA
NBN	TCEB1	1	CNA
E2F3	NTRK2	1	MUT
EIF1AX	NFE2L2	1	MUT
ALK	ERBB4	1	MUT
MGA	NOTCH3	1	MUT
GATA1	WT1	1	MUT
IRS1	ARID1B	1	MUT
PIK3C3	DOT1L	1	MUT
ZFHX3	NOTCH3	1	MUT
CEBPA	TP53	1	MUT
NF1	NTRK1	1	MUT
FAT1	WT1	1	MUT
AGO2	TCEB1	1	CNA
PTPRD	PRKN	1	CNA
CTCF	MEN1	1	MUT
CHEK2	MLL3	1	MUT
IRS1	ZFHX3	1	MUT
AKT1	NFKBIA	1	CNA
CIC	CHEK2	1	MUT
FUBP1	TBX3	1	MUT
ERBB4	PAK7	1	MUT
CTCF	PBRM1	1	MUT
BCL6	PDGFRB	1	MUT
EPHA3	CUL3	1	MUT
ALK	EML4	1	SV
CTCF	SMYD3	1	MUT
RB1	PMS2	1	MUT
ESR1	FBXW7	1	MUT
MAP2K4	CDKN2Ap16INK4A	1	CNA
NTRK3	AXIN1	1	MUT
FAT1	FGFR2	1	MUT
MLH1	TERT	1	MUT
DICER1	RAD50	1	MUT
NTRK3	CUL3	1	MUT
EPHB1	TP53	1	MUT
PTPRS	HIST2H3D	1	CNA
ERBB4	SCG5	1	MUT
KIT	CRKL	1	CNA
PIK3C3	KEAP1	1	MUT
ARID1A	SMO	1	MUT
ERBB4	SMARCA4	1	MUT
WHSC1	SPOP	1	MUT
CDKN2B	CD274	1	CNA
MDC1	BCL2	1	CNA
ATR	PTPRD	1	MUT
PGR	B2M	1	MUT
ATR	PTPRT	1	MUT
ATM	ASXL2	1	MUT
TET1	WWTR1	1	MUT
CALR	GNA11	1	CNA
FLCN	MAP2K4	1	CNA
SETDB1	NUF2	1	CNA
IRS2	MSH6	1	MUT
FGF19	RPS6KB2	1	CNA
MYCN	INPP4A	1	MUT
MTAP	RAC1	1	CNA
NTRK2	HOXB13	1	MUT
KDM5C	CDKN2Ap16INK4A	1	CNA
INHBA	MEN1	1	MUT
NF1	BRIP1	1	MUT
TSHR	IGF1R	1	MUT
IRS2	HIST1H3H	1	MUT
PARP1	ARID2	1	MUT
ATRX	PTCH1	1	MUT
SPEN	PARK2	1	MUT
TP53	ERCC3	1	MUT
HGF	FUBP1	1	MUT
BCOR	SDHD	1	MUT
TERT	RAC1	1	CNA
KDR	UPF1	1	MUT
CDKN1A	PIM1	1	CNA
ALK	POLD1	1	MUT
ERCC2	NTRK2	1	MUT
FOXL2	NTRK3	1	MUT
NKX2-1	FOXA1	1	CNA
ATR	POLD1	1	MUT
FAT1	NOTCH3	1	MUT
MYCN	BARD1	1	MUT
KMT2C	IRF4	1	MUT
NCOA3	CD274	1	CNA
FAT1	HGF	1	MUT
RECQL	CDKN1B	1	CNA
CEBPA	MEF2B	1	CNA
KNSTRN	PARK2	1	MUT
PPP2R1A	KMT2D	1	MUT
NCOR1	CXCR4	1	MUT
KDM5C	EZH1	1	MUT
KDM5C	ROS1	1	MUT
MDC1	PAK7	1	MUT
ZFHX3	PAK7	1	MUT
FOXL2	TET2	1	MUT
BRCA1	YES1	1	MUT
CCNE1	MYOD1	1	MUT
ATM	MLL2	1	MUT
PDGFRA	B2M	1	MUT
PARP1	VTCN1	1	MUT
SDHC	SRC	1	CNA
SMARCA4	PPM1D	1	MUT
HGF	PHOX2B	1	MUT
CDKN2Ap16INK4A	SDHA	1	CNA
PAK7	SDHD	1	MUT
MLH1	MSH3	1	MUT
NF1	WT1	1	MUT
SDHC	FH	1	CNA
AXL	EZH2	1	MUT
MYCN	PDGFRA	1	MUT
TP53BP1	B2M	1	CNA
BRD4	PIK3R2	1	MUT
PIK3C2G	PDGFRB	1	MUT
PRDM14	TCEB1	1	CNA
POLD1	TRAF2	1	MUT
CYLD	BIRC3	1	MUT
NUF2	PRKD1	1	CNA
PIK3C3	IL10	1	MUT
KDR	SPEN	1	MUT
CSF1R	ERCC4	1	MUT
EPHA3	ZFHX3	1	MUT
PTPRS	HIST2H3C	1	CNA
TP53	AMER1	1	MUT
EPHB1	MYCN	1	MUT
ERBB4	POLE	1	MUT
MDC1	MTOR	1	MUT
MSH6	BRD4	1	MUT
PREX2	PTPRD	1	MUT
EPHA7	EPHA3	1	MUT
NFKBIA	FLT1	1	MUT
PDGFRA	DIS3	1	MUT
FAT1	GRIN2A	1	MUT
TRAF7	IGF2	1	MUT
NF1	TERT	1	MUT
LYN	NKX3-1	1	CNA
FAT1	MSH3	1	MUT
PTPRT	ALK	1	MUT
TP53	NTRK3	1	MUT
DUSP4	WHSC1L1	1	CNA
PTPRT	POLD1	1	MUT
IRS2	TSC1	1	MUT
FLT3	PREX2	1	MUT
PIK3CA	FAM175A	1	MUT
BCOR	SMARCA4	1	MUT
IRS1	TSHR	1	MUT
NF1	MGA	1	MUT
SOX2	NOTCH3	1	MUT
WT1	PARK2	1	MUT
RAD50	ASXL1	1	MUT
IRS1	RICTOR	1	MUT
ARID1A	EZH1	1	MUT
ID3	JAK1	1	CNA
EGFR	RAC1	1	CNA
FGFR1	ERBB4	1	MUT
EPHB1	TET1	1	MUT
BRCA1	ZFHX3	1	MUT
PREX2	PDGFRA	1	MUT
TBX3	KEAP1	1	MUT
STK11	IL10	1	MUT
EPHA3	AR	1	MUT
PDCD1LG2	CDKN2B	1	CNA
INPP4A	DDR2	1	MUT
PTPRT	PDGFRB	1	MUT
ANKRD11	FGFR4	1	MUT
KDM5C	RAD50	1	MUT
PARP1	NOTCH3	1	MUT
KMT2C	ROS1	1	MUT
ALK	IRS1	1	MUT
SOCS1	PAX5	1	MUT
FAT1	AR	1	MUT
PNRC1	PTP4A1	1	CNA
ATR	FAT1	1	MUT
