Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
GRIN2A	CTCF	1	MUT
RNF43	PREX2	1	MUT
KMT2B	HNF1A	1	MUT
IGF1R	IKBKE	1	MUT
NOTCH3	CDH1	1	MUT
CYLD	MET	1	MUT
TET1	RPTOR	1	MUT
FAT1	MTOR	1	MUT
NF1	RAD50	1	MUT
ATRX	RNF43	1	MUT
FLCN	CIC	1	MUT
FLT4	INPP4B	1	MUT
DIS3	DNMT3A	1	MUT
MAP3K1	TSC2	1	MUT
NOTCH3	PIK3C2G	1	MUT
MSH3	WHSC1	1	MUT
POLE	RNF43	1	MUT
RTEL1	GNAS	1	CNA
JAK2	RB1	1	MUT
SPEN	CYLD	1	MUT
TGFBR2	ERBB4	1	MUT
IGF1R	EPHA3	1	MUT
ZFHX3	ERG	1	MUT
ERBB4	IKBKE	1	MUT
FLT3	ERCC5	1	CNA
TGFBR2	HLA-B	1	MUT
PAK7	TCF7L2	1	MUT
ROS1	ERBB2	1	MUT
CDH1	RAD50	1	MUT
DNMT3B	PAX5	1	MUT
NCOR1	IKBKE	1	MUT
ARID2	SETD2	1	MUT
KMT2A	NOTCH2	1	MUT
TET2	TSC2	1	MUT
CIC	DNMT3A	1	MUT
CREBBP	TGFBR2	1	MUT
FLT4	ANKRD11	1	MUT
KMT2D	AXIN1	1	MUT
ARID2	KMT2C	1	MUT
KMT2D	BRD4	1	MUT
FLT3	RAD54L	1	MUT
ROS1	NF1	1	MUT
FAT1	PTPN11	1	MUT
FAT1	ERBB3	1	MUT
PTPRT	NF1	1	MUT
GRIN2A	SESN3	1	MUT
NOTCH1	B2M	1	MUT
NOTCH1	BCOR	1	MUT
ARID2	PTPRS	1	MUT
BAP1	MSH6	1	MUT
PTPRS	ERBB2	1	MUT
KMT2B	CTCF	1	MUT
PIK3CG	PAK7	1	MUT
CREBBP	ARID5B	1	MUT
KMT2D	WWTR1	1	MUT
SPEN	YES1	1	MUT
NCOA3	EP300	1	MUT
NCOR1	YES1	1	MUT
PMS2	PPP2R1A	1	MUT
ERBB4	CCND2	1	MUT
NOTCH4	TP53BP1	1	MUT
LATS2	ALK	1	MUT
BRCA2	ERCC4	1	MUT
FLT3	ASXL2	1	MUT
NCOA3	ZFHX3	1	MUT
ATRX	MED12	1	MUT
ATRX	KMT2B	1	MUT
IGF1R	BRCA1	1	MUT
PTPRS	CYSLTR2	1	MUT
EPHA7	FGFR1	1	MUT
ATRX	ASXL2	1	MUT
BCOR	MET	1	MUT
IGF1R	NF1	1	MUT
NKX3-1	PREX2	1	MUT
TP53BP1	SMO	1	MUT
KMT2A	PIK3R2	1	MUT
TGFBR2	DNMT3A	1	MUT
NOTCH4	PREX2	1	MUT
PIK3CG	ETV1	1	MUT
TSC1	RAD50	1	MUT
ASXL1	PTCH1	1	MUT
CYSLTR2	KLF5	1	CNA
ARID1A	CIC	1	MUT
BAP1	EP300	1	MUT
JAK2	KDM5A	1	MUT
ERBB4	MLH1	1	MUT
INPPL1	EP300	1	MUT
CIC	MSH2	1	MUT
KMT2D	ASXL2	1	MUT
WHSC1	SETD2	1	MUT
GRIN2A	ROS1	1	MUT
AXIN2	GLI1	1	MUT
PAK7	CDC73	1	MUT
DNMT3B	RAD50	1	MUT
RAD54L	CDKN2A	1	MUT
FLCN	PTPRD	1	MUT
IGF1R	POLD1	1	MUT
EP300	PLK2	1	MUT
SMAD2	TP53BP1	1	MUT
ZFHX3	CTNNB1	1	MUT
SMAD2	PDGFRA	1	MUT
FLCN	RASA1	1	MUT
CYLD	SESN3	1	MUT
B2M	MALT1	1	MUT
KMT2C	PREX2	1	MUT
ARID1A	PTPN11	1	MUT
ARID1A	ERBB3	1	MUT
PIK3R1	MAP3K1	1	MUT
RB1	PMS2	1	MUT
PTPRS	EP300	1	MUT
RB1	RUNX1	1	MUT
KMT2D	MAPK3	1	MUT
DDR2	PMS1	1	MUT
EPHA5	CDK12	1	MUT
IGF1R	EPHA7	1	MUT
MITF	AXL	1	MUT
FAT1	TGFBR2	1	MUT
MGA	POLE	1	MUT
INSR	KMT2A	1	MUT
PTEN	RNF43	1	MUT
FLT1	CDC73	1	MUT
EPHA5	BCL10	1	MUT
CREBBP	DNMT3A	1	MUT
NTRK3	PLCG2	1	MUT
INHBA	KDM5A	1	MUT
ARID1A	MDC1	1	MUT
WHSC1	KMT2C	1	MUT
MGA	PIK3R3	1	MUT
ANKRD11	EPAS1	1	MUT
PIK3C2G	TOP1	1	MUT
ZFHX3	PMS2	1	MUT
AR	GRIN2A	1	MUT
SMARCA4	FLT4	1	MUT
PTPRS	KMT2B	1	MUT
ZFHX3	RUNX1	1	MUT
NCOR1	NTRK2	1	MUT
MGA	ARAF	1	MUT
KMT2D	EP300	1	MUT
IRS1	KMT2C	1	MUT
NOTCH1	WHSC1	1	MUT
FLT1	CTR9	1	MUT
FAT1	PTPRD	1	MUT
INPP4B	CCND2	1	MUT
MET	RAD50	1	MUT
TGFBR2	IRS1	1	MUT
HLA-B	HNF1A	1	MUT
FLT4	PIK3R1	1	MUT
RAD54L	ZFHX3	1	MUT
PTPRS	ASXL2	1	MUT
PLCG2	ZFHX3	1	MUT
EP300	INPP4B	1	MUT
PREX2	PTCH1	1	MUT
PIK3CA	UPF1	1	MUT
PTEN	KIT	1	MUT
MTOR	KMT2A	1	MUT
DNMT3A	EPHA3	1	MUT
KMT2D	RPTOR	1	MUT
FAT1	RASA1	1	MUT
PAK7	MET	1	MUT
FLT4	PRKD1	1	MUT
RICTOR	INSR	1	MUT
RAD54L	TOP1	1	MUT
RICTOR	EPAS1	1	MUT
ARID5B	PIK3C2G	1	MUT
PTPRT	WHSC1	1	MUT
MITF	PDCD1	1	MUT
KMT2C	MSH6	1	MUT
ZFHX3	TEK	1	MUT
POLE	GLI1	1	MUT
FLCN	PAK7	1	MUT
FBXW7	TRAF2	1	MUT
PTPRS	PTCH1	1	MUT
ANKRD11	PTPRD	1	MUT
NCOA3	ERCC3	1	MUT
PREX2	TP53BP1	1	MUT
KMT2C	INPP4A	1	MUT
RUNX1	JAK1	1	MUT
RICTOR	PTPRD	1	MUT
IRS1	NOTCH3	1	MUT
RICTOR	FGF19	1	MUT
CARD11	SMAD3	1	MUT
ATRX	SLX4	1	MUT
PIK3C2G	PRKD1	1	MUT
POLE	AMER1	1	MUT
FLT4	CDK12	1	MUT
PBRM1	TP53BP1	1	MUT
PBRM1	PGR	1	MUT
ETV1	INPP4A	1	MUT
EPHA5	CIC	1	MUT
CDH1	PTPRD	1	MUT
RNF43	EP300	1	MUT
WHSC1	ANKRD11	1	MUT
LATS2	MST1R	1	MUT
IGF1R	NKX2-1	1	MUT
ASXL1	NOTCH4	1	MUT
FLT3	NBN	1	MUT
EPHB1	RNF43	1	MUT
NOTCH1	INHBA	1	MUT
PTPRT	SMARCA4	1	MUT
ANKRD11	RASA1	1	MUT
PIK3R3	MSH6	1	MUT
PTEN	PLK2	1	MUT
PIK3R1	MET	1	MUT
DIS3	WHSC1	1	MUT
RAD50	ZRSR2	1	MUT
ALK	INPPL1	1	MUT
MAP3K1	KMT2A	1	MUT
ARID2	CSF1R	1	MUT
KDM5A	MALT1	1	MUT
ROS1	ERBB4	1	MUT
MALT1	BTK	1	MUT
TSC1	SESN3	1	MUT
DIS3	PGR	1	MUT
AR	ETV1	1	MUT
ASXL1	TET2	1	MUT
CTNNB1	RUNX1	1	MUT
MET	SESN3	1	MUT
ARID2	ANKRD11	1	MUT
FAT1	RICTOR	1	MUT
LATS2	ZFHX3	1	MUT
PMS2	IKBKE	1	MUT
PTPRT	APC	1	MUT
PTPRS	HLA-B	1	MUT
PIK3C2G	INPP4B	1	MUT
TGFBR2	FBXW7	1	MUT
ESR1	WHSC1	1	MUT
TET1	KDR	1	MUT
CTNNB1	ERG	1	MUT
MED12	EZH2	1	MUT
CREBBP	CDC73	1	MUT
FAT1	ETV1	1	MUT
ARID1B	KDM5C	1	MUT
LATS2	MSH3	1	MUT
RICTOR	FGFR1	1	MUT
PLCG2	PAK7	1	MUT
BLM	GRIN2A	1	MUT
FLT3	RUNX1	1	MUT
FGFR1	ASXL2	1	MUT
FLCN	ETV1	1	MUT
CYLD	EPAS1	1	MUT
DNMT3B	SESN3	1	MUT
RAD54L	ERCC3	1	MUT
NOTCH4	PIK3CA	1	MUT
RAD50	KDM5C	1	MUT
ATRX	PDGFRB	1	MUT
WHSC1	NSD1	1	MUT
DNMT3B	ERBB3	1	MUT
TET2	RPTOR	1	MUT
ASXL1	BLM	1	MUT
FAT1	IRS2	1	MUT
RASA1	MET	1	MUT
NOTCH1	KMT2A	1	MUT
CIC	TP53BP1	1	MUT
RB1	KDM5A	1	MUT
TGFBR2	BCOR	1	MUT
ASXL2	MET	1	MUT
BLM	PGR	1	MUT
FLT3	PMS2	1	MUT
MSH3	KMT2A	1	MUT
RICTOR	RASA1	1	MUT
IKBKE	TCF3	1	MUT
FLT4	PPP2R1A	1	MUT
TP53BP1	IKBKE	1	MUT
ATRX	ERCC4	1	MUT
BRCA1	NSD1	1	MUT
EPHA5	RASA1	1	MUT
DAXX	TCF7L2	1	MUT
ZFHX3	HNF1A	1	MUT
FAT1	BCOR	1	MUT
ARID1B	NCOR1	1	MUT
IRS1	PRKD1	1	MUT
IGF1R	DIS3	1	MUT
PLCG2	GRIN2A	1	MUT
TGFBR2	CDH1	1	MUT
PTPRS	INPP4A	1	MUT
NOTCH2	RPTOR	1	MUT
IRS2	WWTR1	1	MUT
ARID1A	PAK7	1	MUT
CTNNB1	PIK3CD	1	MUT
ARID2	RPTOR	1	MUT
SMARCA4	SETD2	1	MUT
KDM5A	NTRK2	1	MUT
BCOR	MLH1	1	MUT
ERBB3	ANKRD11	1	MUT
PMS2	KDM5C	1	MUT
FLT4	ALOX12B	1	MUT
ATRX	BBC3	1	MUT
CTNNB1	WWTR1	1	MUT
DOT1L	IRS2	1	MUT
EPHA7	BCOR	1	MUT
KMT2D	PLK2	1	MUT
PREX2	PIK3C2G	1	MUT
BAP1	KDM5A	1	MUT
ROS1	PDGFRB	1	MUT
IGF1R	NOTCH1	1	MUT
INPPL1	MET	1	MUT
JAK2	NF1	1	MUT
CREBBP	TSC1	1	MUT
CDH1	ERBB4	1	MUT
TGFBR2	KDM6A	1	MUT
TET1	MAP2K4	1	MUT
RNF43	PDCD1	1	MUT
INPPL1	KDM5A	1	MUT
MITF	INSR	1	MUT
MALT1	PPP2R1A	1	MUT
ZFHX3	MAP3K1	1	MUT
SPEN	BARD1	1	MUT
DIS3	CDH1	1	MUT
ARID1B	MALT1	1	MUT
KMT2D	PIK3R3	1	MUT
ALOX12B	CASP8	1	MUT
ATRX	AR	1	MUT
ZFHX3	CTCF	1	MUT
AR	IRS2	1	MUT
POLE	ERBB3	1	MUT
PTPRS	PMS1	1	MUT
SMARCA4	KMT2C	1	MUT
FAT1	TCF7L2	1	MUT
NOTCH4	EP300	1	MUT
MGA	ATR	1	MUT
TCF7L2	JAK1	1	MUT
NOTCH1	CTR9	1	MUT
CREBBP	TET1	1	MUT
CREBBP	PGR	1	MUT
HLA-B	KMT2B	1	MUT
KMT2A	NF1	1	MUT
FAT1	CDC73	1	MUT
ESR1	CDH1	1	MUT
TGFBR2	WHSC1	1	MUT
SMAD2	FOXP1	1	MUT
CREBBP	B2M	1	MUT
JAK2	RAD50	1	MUT
PTEN	PIK3R1	1	MUT
CIC	PIK3C2G	1	MUT
DDR2	SH2B3	1	MUT
PGR	ERBB4	1	MUT
AGO2	ALK	1	MUT
SETD2	NSD1	1	MUT
ERBB3	NOTCH3	1	MUT
KDM5A	CYLD	1	MUT
ZFHX3	DDR2	1	MUT
PTPN11	DNMT3A	1	MUT
DNMT3A	PTPRD	1	MUT
NKX2-1	ZRSR2	1	MUT
TSC1	MAP3K1	1	MUT
POLE	SESN3	1	MUT
PTPRS	SLX4	1	MUT
ZFHX3	RPS6KA4	1	MUT
LATS2	POLD1	1	MUT
AKT2	NOTCH3	1	MUT
EPAS1	AMER1	1	MUT
WHSC1	INPP4B	1	MUT
SYK	IKBKE	1	MUT
FAT1	TET2	1	MUT
ARID1A	ETV1	1	MUT
JAK2	RNF43	1	MUT
TGFBR2	TET2	1	MUT
CARD11	KMT2C	1	MUT
FLT4	SETD2	1	MUT
DIS3	PAK7	1	MUT
ATRX	MGA	1	MUT
RICTOR	INPP4B	1	MUT
TET1	MAP3K1	1	MUT
PIK3R3	TGFBR2	1	MUT
NCOR1	CTNNB1	1	MUT
ANKRD11	INPP4B	1	MUT
SMARCA4	IKBKE	1	MUT
IRS1	SMARCA4	1	MUT
EPHB1	MSH6	1	MUT
NCOR1	NBN	1	MUT
INPPL1	TET1	1	MUT
ARID1A	YES1	1	MUT
NCOA3	CDH1	1	MUT
FAT1	BCL10	1	MUT
CIC	PAK7	1	MUT
TET2	DAXX	1	MUT
BLM	PAK7	1	MUT
NOTCH4	DNMT3A	1	MUT
ATRX	SYK	1	MUT
PREX2	IRS2	1	MUT
ARID2	DIS3	1	MUT
DNMT3A	NSD1	1	MUT
GRIN2A	RAD50	1	MUT
KMT2A	PDCD1	1	MUT
KMT2D	DDR2	1	MUT
FLT4	YES1	1	MUT
MITF	PIK3CB	1	MUT
CREBBP	ETV1	1	MUT
KMT2D	RPS6KA4	1	MUT
FGFR1	NF1	1	MUT
PIK3CD	ERBB2	1	MUT
ARID2	RUNX1	1	MUT
BCOR	KMT2B	1	MUT
TGFBR2	IRS2	1	MUT
FAT1	CARD11	1	MUT
CYSLTR2	ERCC5	1	CNA
INPPL1	WHSC1	1	MUT
JAK2	EP300	1	MUT
CREBBP	FLT1	1	MUT
PIK3R1	PIK3C2G	1	MUT
TET1	ROS1	1	MUT
CDC73	RPS6KA4	1	MUT
FLT4	MALT1	1	MUT
KMT2B	RAD50	1	MUT
MED12	TSC1	1	MUT
NOTCH3	RAD52	1	MUT
RNF43	ERBB4	1	MUT
RNF43	DNMT3A	1	MUT
BAP1	BCOR	1	MUT
CIC	ETV1	1	MUT
BLM	ETV1	1	MUT
AKT2	PIK3R1	1	MUT
MGA	ERBB2	1	MUT
PTPRS	ERBB3	1	MUT
INPPL1	BCOR	1	MUT
EPHA5	NCOA3	1	MUT
BRCA2	WHSC1	1	MUT
CDC73	SESN3	1	MUT
FLCN	CYLD	1	MUT
NCOR1	PMS2	1	MUT
SPEN	PMS2	1	MUT
NCOR1	RUNX1	1	MUT
MYC	RAD54L	1	MUT
TP53BP1	ATM	1	MUT
SPEN	RUNX1	1	MUT
ARID2	NKX2-1	1	MUT
DOT1L	KMT2C	1	MUT
KMT2D	TEK	1	MUT
DOT1L	CTR9	1	MUT
ARID1B	ARID2	1	MUT
MTOR	PIK3R1	1	MUT
KMT2D	NCOR1	1	MUT
CIC	IRS2	1	MUT
INPPL1	B2M	1	MUT
ERF	FLCN	1	MUT
RNF43	IRS1	1	MUT
RAD54L	CDH1	1	MUT
MGA	CYSLTR2	1	MUT
EPHB1	SLX4	1	MUT
SMAD2	SOX9	1	MUT
KMT2D	SESN3	1	MUT
PTPRS	SESN3	1	MUT
FGFR1	RAD50	1	MUT
DNMT3B	EZH2	1	MUT
ATRX	MAP3K1	1	MUT
TGFBR2	ALK	1	MUT
ERBB3	PIK3R1	1	MUT
FGFR1	NBN	1	MUT
PTEN	ROS1	1	MUT
NOTCH1	BRCA1	1	MUT
FLCN	NTRK2	1	MUT
NOTCH3	FOXP1	1	MUT
SOX9	SH2B3	1	MUT
ZFHX3	SMO	1	MUT
SPEN	EGFR	1	MUT
MAP3K1	POLD1	1	MUT
B2M	IKBKE	1	MUT
GRIN2A	MITF	1	MUT
FLT4	NTRK2	1	MUT
INPPL1	CDH1	1	MUT
DDR2	TET2	1	MUT
ALOX12B	EPAS1	1	MUT
IGF1R	PTEN	1	MUT
RNF43	INPP4A	1	MUT
KMT2C	PTCH1	1	MUT
ZFHX3	KDM5A	1	MUT
TGFBR2	CDC73	1	MUT
PLCG2	NKX3-1	1	MUT
SMO	TCF7L2	1	MUT
CASP8	IKBKE	1	MUT
NCOR1	PIK3CD	1	MUT
LATS2	FGFR2	1	MUT
PREX2	CDC73	1	MUT
EPHA5	INPP4B	1	MUT
KDM6A	MSH6	1	MUT
MPL	POLD1	1	MUT
ARID1B	EPHA5	1	MUT
EPHA5	ANKRD11	1	MUT
EP300	KLF4	1	MUT
ARID1B	RB1	1	MUT
CIC	BCOR	1	MUT
RICTOR	CIC	1	MUT
NOTCH4	INPP4A	1	MUT
NOTCH3	PIK3CB	1	MUT
IGF1R	ERCC4	1	MUT
ESR1	PGR	1	MUT
BAP1	PIK3C2G	1	MUT
PREX2	TET2	1	MUT
MYC	SETD2	1	MUT
EGFR	SMO	1	MUT
NCOR1	WWTR1	1	MUT
PLCG2	PPP2R1A	1	MUT
CCND2	ETV6	1	CNA
SPEN	WWTR1	1	MUT
PLCG2	POLE	1	MUT
ZFHX3	MET	1	MUT
PAK7	SPRED1	1	MUT
ASXL1	CDC73	1	MUT
ERCC4	TET2	1	MUT
MALT1	NTRK2	1	MUT
ERBB3	FLT4	1	MUT
DNMT3A	INPP4B	1	MUT
CREBBP	RICTOR	1	MUT
CREBBP	IRS2	1	MUT
PIK3CG	PIK3CB	1	MUT
KMT2B	MITF	1	MUT
NOTCH3	KMT2A	1	MUT
NOTCH1	POLD1	1	MUT
KDM5A	KDM5C	1	MUT
FAT1	INSR	1	MUT
ERBB3	GRIN2A	1	MUT
KMT2B	ATM	1	MUT
EP300	SETD2	1	MUT
KMT2D	SYK	1	MUT
KMT2C	ERBB4	1	MUT
BTK	RAD50	1	MUT
RICTOR	PRKD1	1	MUT
PIK3CD	CYSLTR2	1	MUT
BRCA2	PIK3C2G	1	MUT
RNF43	MSH2	1	MUT
KMT2B	NF1	1	MUT
TSC1	AXL	1	MUT
SOX9	KDM6A	1	MUT
KMT2D	HNF1A	1	MUT
PLCG2	ARAF	1	MUT
RECQL	SLX4	1	MUT
DDR2	CDC73	1	MUT
POLE	ESR1	1	MUT
PLCG2	ALOX12B	1	MUT
CSF3R	RPTOR	1	MUT
CYLD	TNFAIP3	1	MUT
RNF43	SLX4	1	MUT
PAK7	STAG2	1	MUT
NOTCH4	ARID1A	1	MUT
AKT2	FLT4	1	MUT
PTPRS	SYK	1	MUT
BCOR	BLM	1	MUT
IGF1R	AR	1	MUT
NBN	PRKD1	1	MUT
ATM	LATS1	1	MUT
TSC1	ERCC3	1	MUT
CTR9	DAXX	1	MUT
KMT2D	MAP3K1	1	MUT
CREBBP	PAK7	1	MUT
ARID2	NCOA3	1	MUT
RICTOR	SPEN	1	MUT
TGFBR2	PIK3C2G	1	MUT
ANKRD11	ERBB4	1	MUT
POLE	NOTCH2	1	MUT
PIK3CA	MITF	1	MUT
SETD2	PTPRD	1	MUT
MSH2	GLI1	1	MUT
NOTCH4	WWTR1	1	MUT
POLE	SLX4	1	MUT
INPP4A	ROS1	1	MUT
ATRX	DAXX	1	MUT
TET2	KMT2A	1	MUT
CTR9	SETDB1	1	MUT
EP300	PGR	1	MUT
INPPL1	GNAS	1	MUT
INPPL1	PIK3CG	1	MUT
ZFHX3	PLK2	1	MUT
TSC1	AR	1	MUT
RNF43	CSF1R	1	MUT
CIC	AXIN2	1	MUT
HLA-B	RAD54L	1	MUT
ARID1B	ALOX12B	1	MUT
AR	PIK3C2G	1	MUT
MSH3	MITF	1	MUT
ATRX	NBN	1	MUT
ARID1A	CDH1	1	MUT
ABL1	PLCG2	1	MUT
ABL1	KMT2D	1	MUT
ERBB4	RPTOR	1	MUT
FAT1	SMO	1	MUT
ARID1B	POLE	1	MUT
KDR	PAK7	1	MUT
SPEN	FOXP1	1	MUT
KMT2C	JAK1	1	MUT
ZFHX3	AR	1	MUT
KMT2D	NOTCH1	1	MUT
ANKRD11	EP300	1	MUT
PLCG2	AXL	1	MUT
FAT1	ESR1	1	MUT
PTPRS	RUNX1	1	MUT
AXIN1	PTCH1	1	MUT
NOTCH2	POLD1	1	MUT
IGF1R	PBRM1	1	MUT
RAD54L	PMS1	1	MUT
ARID2	POLD1	1	MUT
EPHA5	KMT2A	1	MUT
CDKN2A	KDM5A	1	MUT
PTPRS	PMS2	1	MUT
ABL1	LATS2	1	MUT
DNMT3B	AR	1	MUT
ZFHX3	NTRK1	1	MUT
ARID1B	PPP2R1A	1	MUT
IGF1R	PRKD1	1	MUT
RICTOR	PIK3CA	1	MUT
ATRX	NCOA3	1	MUT
MITF	TET2	1	MUT
ERG	TCF7L2	1	MUT
PTPRT	PRKD1	1	MUT
PIK3R1	BTK	1	MUT
INSR	SESN3	1	MUT
ANKRD11	PIK3CA	1	MUT
RNF43	MITF	1	MUT
TGFBR2	KDM5A	1	MUT
CIC	GLI1	1	MUT
BLM	AMER1	1	MUT
RNF43	PIK3CD	1	MUT
NOTCH4	CCND2	1	MUT
KDM5A	PPP2R1A	1	MUT
RPTOR	BCL10	1	MUT
PREX2	MET	1	MUT
DNMT3B	CSDE1	1	MUT
INPPL1	MAP3K1	1	MUT
ALOX12B	PIK3C2G	1	MUT
TOP1	YES1	1	MUT
AKT2	CCNE1	1	CNA
MGA	SETD2	1	MUT
ETV6	RAD52	1	CNA
BAP1	MGA	1	MUT
CDH1	ERCC4	1	MUT
DNMT3A	MSH6	1	MUT
ATRX	NTRK3	1	MUT
CREBBP	ERCC3	1	MUT
ETV1	NBN	1	MUT
NOTCH4	MITF	1	MUT
AGO2	WHSC1	1	MUT
NOTCH3	CASP8	1	MUT
PMS2	NTRK2	1	MUT
WHSC1	ZFHX3	1	MUT
DOT1L	PREX2	1	MUT
PTEN	NSD1	1	MUT
NOTCH4	ATM	1	MUT
BCOR	MALT1	1	MUT
PTPN11	EP300	1	MUT
IGF1R	SPEN	1	MUT
CTNNB1	KIT	1	MUT
TRAF7	SMAD4	1	MUT
PRKD1	MPL	1	MUT
POLE	CSDE1	1	MUT
IGF1R	CIC	1	MUT
ERBB4	RUNX1	1	MUT
SPEN	INPPL1	1	MUT
CTNNB1	MST1R	1	MUT
NCOR1	INPPL1	1	MUT
RNF43	ASXL2	1	MUT
BAP1	PTCH1	1	MUT
TET2	CTR9	1	MUT
FAT1	KDM5A	1	MUT
KMT2A	POLD1	1	MUT
MED12	SLX4	1	MUT
GRIN2A	NOTCH2	1	MUT
KMT2D	NSD1	1	MUT
PIK3CG	PREX2	1	MUT
CDC73	DAXX	1	MUT
TCF7L2	NFE2L2	1	MUT
ASXL1	NCOR1	1	MUT
PLCG2	SPEN	1	MUT
KMT2B	KMT2C	1	MUT
TET1	ANKRD11	1	MUT
ARID1B	TRAF2	1	MUT
RB1	AR	1	MUT
KMT2D	NTRK3	1	MUT
FAT1	MET	1	MUT
TEK	ATR	1	MUT
CDC73	NSD1	1	MUT
EP300	CDKN1B	1	MUT
CIC	MAP3K1	1	MUT
IRS2	POLD1	1	MUT
PTEN	PRKD1	1	MUT
SPEN	KMT2C	1	MUT
ERBB3	DNMT3A	1	MUT
BAP1	PIK3R3	1	MUT
ASXL1	CTCF	1	MUT
FGFR1	SETD2	1	MUT
EPHA7	KDM5A	1	MUT
RAD54L	AR	1	MUT
FLCN	AXL	1	MUT
RB1	PIK3R1	1	MUT
KMT2D	ARID5B	1	MUT
JAK2	IKBKE	1	MUT
ARID2	RPS6KB2	1	MUT
NOTCH4	PRDM14	1	MUT
SPEN	INHBA	1	MUT
DDR2	CYLD	1	MUT
JAK2	SH2B3	1	MUT
TGFBR2	CTCF	1	MUT
NCOA3	INPP4A	1	MUT
ZFHX3	ERCC4	1	MUT
CREBBP	AMER1	1	MUT
MSH3	CYSLTR2	1	MUT
PIK3C2G	MSH6	1	MUT
NOTCH3	TET2	1	MUT
ATRX	ANKRD11	1	MUT
ZFHX3	PIK3R1	1	MUT
DOT1L	KDM6A	1	MUT
PLCG2	ERCC3	1	MUT
KMT2C	PIK3CD	1	MUT
ETV1	NF1	1	MUT
NCOR1	KMT2A	1	MUT
NOTCH1	MPL	1	MUT
SH2B3	TRAF7	1	MUT
ARID1A	FUBP1	1	MUT
ANKRD11	AXIN1	1	MUT
KMT2C	NF1	1	MUT
INHBA	CYLD	1	MUT
RTEL1	IRS2	1	CNA
RICTOR	EP300	1	MUT
TET1	NSD1	1	MUT
MGA	YES1	1	MUT
PTEN	ANKRD11	1	MUT
ARID2	ARID1A	1	MUT
FGFR1	INHBA	1	MUT
EPHB1	FGFR2	1	MUT
RAD54L	INPP4A	1	MUT
PTPRS	NBN	1	MUT
NOTCH3	BLM	1	MUT
PTEN	INPP4B	1	MUT
KMT2C	WWTR1	1	MUT
AMER1	SOX9	1	MUT
FGFR1	PIK3CB	1	MUT
ATRX	PIK3CD	1	MUT
CIC	RHOA	1	MUT
EPHA5	INPPL1	1	MUT
AMER1	KIT	1	MUT
FLT4	CDH1	1	MUT
PIK3R1	PPP2R1A	1	MUT
DOT1L	PIK3C2G	1	MUT
ARID2	KMT2D	1	MUT
TET1	NOTCH3	1	MUT
CTR9	MSH6	1	MUT
ETV1	PIK3CD	1	MUT
KMT2D	NCOA3	1	MUT
BCOR	NTRK2	1	MUT
NOTCH1	FLCN	1	MUT
TP53BP1	NOTCH2	1	MUT
DOT1L	NOTCH4	1	MUT
EZH2	RUNX1	1	MUT
IGF1R	NSD1	1	MUT
PIK3R1	DDR2	1	MUT
BRCA2	CTCF	1	MUT
CDKN2A	PIK3C2G	1	MUT
MGA	RAD54L	1	MUT
EP300	IRS2	1	MUT
CASP8	SETD2	1	MUT
ATM	INSR	1	MUT
LATS2	KMT2A	1	MUT
FLCN	FANCA	1	MUT
SETD2	INPP4B	1	MUT
CDC73	ERCC4	1	MUT
IRS1	CIC	1	MUT
ERBB2	RARA	1	CNA
ARID1A	TCF7L2	1	MUT
BCL2L1	TOP1	1	CNA
KMT2D	PTEN	1	MUT
PIK3C2G	TP63	1	MUT
FAT1	WHSC1	1	MUT
KMT2D	PIK3R1	1	MUT
DNMT3B	ERBB4	1	MUT
PTEN	NKX2-1	1	MUT
EP300	PAK7	1	MUT
PIK3C2G	RASA1	1	MUT
MALT1	PIK3R1	1	MUT
BRCA2	CYLD	1	MUT
CIC	SMO	1	MUT
MITF	IRS2	1	MUT
BRCA2	DDR2	1	MUT
RECQL	CTNNB1	1	MUT
MED12	DDR2	1	MUT
PIK3R1	HNF1A	1	MUT
ATRX	NKX2-1	1	MUT
FAT1	TSC1	1	MUT
PIK3CD	MLH1	1	MUT
MAP3K1	STAG2	1	MUT
KMT2B	IKBKE	1	MUT
FLCN	FLT4	1	MUT
KMT2B	SH2B3	1	MUT
ATRX	SMARCA4	1	MUT
DOT1L	CDC73	1	MUT
B2M	SETD2	1	MUT
IRS2	RPTOR	1	MUT
KMT2D	BRCA2	1	MUT
IGF1R	ARID5B	1	MUT
CSF3R	POLD1	1	MUT
CREBBP	PIK3C2G	1	MUT
NOTCH1	INSR	1	MUT
RICTOR	ERBB4	1	MUT
ASXL1	PIK3C2G	1	MUT
FAT1	TP53BP1	1	MUT
PTPRS	AR	1	MUT
FLT4	PAK7	1	MUT
MSH3	STAG2	1	MUT
RICTOR	DNMT3A	1	MUT
RB1	DDR2	1	MUT
TEK	PIK3CD	1	MUT
RNF43	CDKN2A	1	MUT
TEK	ATM	1	MUT
TSC1	PIK3CG	1	MUT
ANKRD11	DNMT3A	1	MUT
ERG	INSR	1	MUT
KMT2C	AXIN1	1	MUT
FAT1	B2M	1	MUT
ARID1B	CTCF	1	MUT
ASXL1	KDM6A	1	MUT
PLCG2	FLT4	1	MUT
AR	CDC73	1	MUT
MGA	MLH1	1	MUT
FAT1	TET1	1	MUT
PIK3C2G	PTPRD	1	MUT
NCOR1	MSH3	1	MUT
POLE	MAP3K1	1	MUT
FGFR1	BRCA1	1	MUT
ABL1	DOT1L	1	MUT
