Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
SPEN	EGFR	1	MUT
PDGFRA	KMT2D	1	MUT
KMT2C	PTCH1	1	MUT
TP53BP1	MED12	1	MUT
PGR	SESN3	1	MUT
IGF1R	PIK3R1	1	MUT
ARID5B	KMT2D	1	MUT
PLK2	KDR	1	MUT
PTEN	BTK	1	MUT
TET2	EGFR	1	MUT
CTR9	NSD1	1	MUT
GRIN2A	RAD50	1	MUT
PRKD1	KMT2D	1	MUT
FAT1	CARD11	1	MUT
PGR	AMER1	1	MUT
INPPL1	WHSC1	1	MUT
ATR	ARID2	1	MUT
AR	ATRX	1	MUT
TET1	ROS1	1	MUT
BRCA1	PIK3R1	1	MUT
CDC73	RPS6KA4	1	MUT
PREX2	FLCN	1	MUT
FGFR1	JAK1	1	MUT
ERG	LATS1	1	MUT
ROS1	SESN3	1	MUT
ALK	MST1R	1	MUT
MYC	BIRC3	1	MUT
KDM5C	PTPRD	1	MUT
CARD11	PLCG2	1	MUT
EPHA3	NSD1	1	MUT
PLK2	GNAS	1	CNA
EP300	KMT2C	1	MUT
NTRK2	PBRM1	1	MUT
CDC73	DDR2	1	MUT
PIK3CD	ERBB2	1	MUT
PIK3CG	SUFU	1	MUT
KMT2D	RPS6KA4	1	MUT
RAD54L	CREBBP	1	MUT
ERBB4	NTRK1	1	MUT
FAT1	INSR	1	MUT
ERBB3	GRIN2A	1	MUT
ANKRD11	IGF1R	1	MUT
PREX2	CASP8	1	MUT
POLE	EZH2	1	MUT
EP300	SETD2	1	MUT
KMT2C	ERBB4	1	MUT
BRCA2	PIK3C2G	1	MUT
KMT2B	NF1	1	MUT
MED12	PIK3C2G	1	MUT
PIK3C2G	CREBBP	1	MUT
DUSP4	TOP1	1	CNA
BRCA1	BRCA2	1	MUT
TCF7L2	NKX2-1	1	MUT
MITF	KMT2C	1	MUT
KMT2D	DDR2	1	MUT
MET	ERCC3	1	MUT
TEK	EP300	1	MUT
MITF	PTPRS	1	MUT
ERBB3	ANKRD11	1	MUT
TP53BP1	ARID2	1	MUT
KMT2D	CSDE1	1	MUT
BCL2L1	DUSP4	1	CNA
RPTOR	INSR	1	MUT
ATM	PALB2	1	MUT
INPPL1	PIK3CG	1	MUT
SETD2	PTPRD	1	MUT
MTOR	RASA1	1	MUT
PIK3CG	BLM	1	MUT
BRCA2	KDR	1	MUT
DDR2	RAF1	1	MUT
NOTCH4	WWTR1	1	MUT
POLE	SLX4	1	MUT
ERBB3	RASA1	1	MUT
ATR	ALOX12B	1	MUT
JAK1	INPP4A	1	MUT
CTNNB1	MSH3	1	MUT
MAP3K1	SMARCA2	1	MUT
CTR9	SETDB1	1	MUT
JAK1	MSH6	1	MUT
FGFR1	BIRC3	1	MUT
EP300	TP53BP1	1	MUT
EP300	PGR	1	MUT
ATM	CDC73	1	MUT
IKBKE	MITF	1	MUT
NKX3-1	GSK3B	1	MUT
KDR	RICTOR	1	MUT
PRKD1	CASP8	1	MUT
PIK3R1	PIK3R3	1	MUT
PTEN	ANKRD11	1	MUT
PREX2	RAF1	1	MUT
ARID1B	PPP2R1A	1	MUT
NOTCH3	PALB2	1	MUT
POLE	CSDE1	1	MUT
FAT1	SMO	1	MUT
RAD54L	PDGFRB	1	MUT
SPEN	FOXP1	1	MUT
ZFHX3	AR	1	MUT
KMT2C	JAK1	1	MUT
RPTOR	SMARCA2	1	MUT
TP53BP1	SETD2	1	MUT
FLT1	FGFR4	1	MUT
IGF1R	PBRM1	1	MUT
MET	ERCC4	1	MUT
NTRK2	TOP1	1	MUT
BLM	PTPN11	1	MUT
RAD54L	PMS1	1	MUT
RAD50	ARAF	1	MUT
BLM	ERBB3	1	MUT
FLT4	TSC1	1	MUT
LATS2	STAG2	1	MUT
POLE	PDGFRB	1	MUT
DNMT3B	AR	1	MUT
ETV1	RAC1	1	CNA
KMT2B	PLCG2	1	MUT
AKT2	CCNE1	1	CNA
PREX2	CCND1	1	MUT
AURKA	ARID2	1	MUT
MYC	CDC73	1	MUT
PIK3CG	PALB2	1	MUT
TEK	PARP1	1	MUT
ASXL1	ZRSR2	1	MUT
NSD1	CASP8	1	MUT
PLCG2	EZH2	1	MUT
INSR	SESN3	1	MUT
NKX3-1	WWTR1	1	MUT
SMAD2	PAX5	1	MUT
KDM5A	PPP2R1A	1	MUT
TET1	DIS3	1	MUT
PREX2	MET	1	MUT
DNMT3B	CSDE1	1	MUT
PIK3CG	CDC73	1	MUT
NOTCH3	FLCN	1	MUT
DNMT3B	INPP4A	1	MUT
INSR	MRE11A	1	MUT
CTNNB1	KIT	1	MUT
AXL	PGR	1	MUT
MGA	SETD2	1	MUT
NOTCH4	NF1	1	MUT
PIK3CG	XPO1	1	MUT
CDH1	ERCC4	1	MUT
ZFHX3	CSDE1	1	MUT
IKBKE	NF1	1	MUT
PREX2	SOS1	1	MUT
BRCA1	TGFBR1	1	MUT
MSH6	GRIN2A	1	MUT
TGFBR1	SMARCA2	1	MUT
NOTCH3	CASP8	1	MUT
SPEN	KMT2D	1	MUT
ETV6	RAD52	1	CNA
PMS2	NTRK2	1	MUT
PTEN	NSD1	1	MUT
MAP2K4	INSR	1	MUT
INPP4B	ERCC4	1	MUT
NTRK3	PIK3CB	1	MUT
PTEN	MAPKAP1	1	MUT
TP53BP1	PTPRS	1	MUT
BRD4	RARA	1	MUT
SMO	SOS1	1	MUT
PIK3C3	PIK3CB	1	MUT
FLT1	FH	1	MUT
TET1	NSD1	1	MUT
PMS2	KDM5C	1	MUT
ABL1	SMAD2	1	MUT
TEK	ATR	1	MUT
PIK3C3	TOP1	1	MUT
TEK	BRCA1	1	MUT
MGA	NTRK2	1	MUT
MED12	SLX4	1	MUT
KMT2D	NSD1	1	MUT
ALK	CASP8	1	MUT
PRKD1	XPO1	1	MUT
INSR	MGA	1	MUT
BRCA2	PPP2R1A	1	MUT
TET1	ETAA1	1	MUT
EP300	WHSC1	1	MUT
TET1	ANKRD11	1	MUT
PDGFRA	CASP8	1	MUT
PRKD1	TET2	1	MUT
CTR9	KMT2A	1	MUT
RB1	AR	1	MUT
ARID5B	CASP8	1	MUT
KMT2D	NTRK3	1	MUT
PLCG2	IGF1R	1	MUT
NCOA3	INPP4A	1	MUT
CDC73	NSD1	1	MUT
AGO2	ELOC	1	CNA
SPEN	INHBA	1	MUT
BRCA1	ZFHX3	1	MUT
NF1	EIF4A2	1	MUT
SPEN	KMT2C	1	MUT
CREBBP	TSHR	1	MUT
NCOR1	PIK3CB	1	MUT
TEK	IKBKE	1	MUT
NCOR1	SUFU	1	MUT
PTPRT	CRLF2	1	CNA
PIK3CG	UPF1	1	MUT
FGFR1	SETD2	1	MUT
RB1	TBX3	1	MUT
ATM	NOTCH4	1	MUT
DIS3	DDR2	1	MUT
EPHA7	KDM5A	1	MUT
SPEN	PTPRS	1	MUT
ERG	UPF1	1	MUT
PBRM1	RPS6KA4	1	MUT
INPP4B	RNF43	1	MUT
RASA1	PIK3R1	1	MUT
RUNX1	KMT2D	1	MUT
RB1	PIK3R1	1	MUT
PARP1	PPP2R1A	1	MUT
ATM	TP53BP1	1	MUT
DROSHA	ANKRD11	1	MUT
ATRX	EGFR	1	MUT
KMT2C	WWTR1	1	MUT
FGFR1	INHBA	1	MUT
MTOR	ZFHX3	1	MUT
PIK3C2G	INPP4A	1	MUT
ATR	ETV1	1	MUT
NOTCH3	TET2	1	MUT
ETV1	NF1	1	MUT
PRDM14	TCEB1	1	CNA
SOX17	TCEB1	1	CNA
PBRM1	SESN3	1	MUT
RB1	NTRK1	1	MUT
CDK8	ASXL2	1	MUT
NTRK2	ATRX	1	MUT
DIS3	SESN3	1	MUT
PREX2	TEK	1	MUT
KMT2C	NF1	1	MUT
ATM	XPO1	1	MUT
PDGFRA	RICTOR	1	MUT
ERBB4	PBRM1	1	MUT
ETV1	JAK1	1	MUT
MITF	TET1	1	MUT
MITF	TP53BP1	1	MUT
ATM	TET2	1	MUT
ERBB3	GNAQ	1	MUT
NOTCH3	XPO1	1	MUT
RFWD2	UPF1	1	MUT
SMO	NCOR1	1	MUT
RASA1	BAP1	1	MUT
NKX3-1	ASXL2	1	MUT
FGFR1	KMT2C	1	MUT
POLE	AR	1	MUT
KDM5C	RAD50	1	MUT
AMER1	SOX9	1	MUT
ATR	PPP2R1A	1	MUT
FGFR1	PIK3CB	1	MUT
PRKD1	MED12	1	MUT
PREX2	NCOR1	1	MUT
RAD54L	CSDE1	1	MUT
CARD11	PDGFRA	1	MUT
SESN3	USP8	1	MUT
PIK3CG	NOTCH4	1	MUT
RAD54L	INPP4A	1	MUT
PIK3R1	PPP2R1A	1	MUT
TET1	NOTCH3	1	MUT
B2M	INSR	1	MUT
CTR9	MSH6	1	MUT
ALOX12B	IL10	1	MUT
ZFHX3	TBX3	1	MUT
DNMT3B	MSH6	1	MUT
TP53BP1	NOTCH2	1	MUT
PREX2	KDM5A	1	MUT
CDC73	PIK3R1	1	MUT
PTPRT	NTRK3	1	MUT
ALK	SUZ12	1	MUT
KMT2D	PIK3R1	1	MUT
RAD21	NF1	1	MUT
PIK3C2G	RASA1	1	MUT
MRE11A	NTRK2	1	MUT
ETAA1	INSR	1	MUT
FANCA	FLT1	1	MUT
EP300	ETV1	1	MUT
BRCA1	ETAA1	1	MUT
BRCA2	NCOR1	1	MUT
BRCA1	PBRM1	1	MUT
BRCA1	ANKRD11	1	MUT
ALK	TOP1	1	MUT
EPHA7	TET1	1	MUT
POLE	NFKBIA	1	MUT
B2M	KMT2C	1	MUT
POLE	MAP3K1	1	MUT
PTPRT	CRKL	1	MUT
PLK2	GRIN2A	1	MUT
IKZF1	STAG2	1	MUT
INPPL1	AMER1	1	MUT
CTR9	RASA1	1	MUT
ETAA1	SMARCA2	1	MUT
BCL2L1	TOP1	1	CNA
PRDM1	PAX5	1	MUT
NOTCH4	ERG	1	MUT
POLE	MGA	1	MUT
TOP1	FYN	1	MUT
FGFR1	IKBKE	1	MUT
FLT1	INPPL1	1	MUT
EP300	IRS2	1	MUT
IKZF1	PRDM1	1	MUT
PAK7	CASP8	1	MUT
FANCA	RARA	1	MUT
CASP8	SETD2	1	MUT
ATM	INSR	1	MUT
AKT2	PRKD1	1	MUT
PDGFRA	ATRX	1	MUT
BLM	EZH2	1	MUT
RASA1	ROS1	1	MUT
SETD2	INPP4B	1	MUT
MRE11A	SMAD4	1	MUT
FAT1	DNMT1	1	MUT
PIK3CA	CUL3	1	MUT
EP300	RICTOR	1	MUT
TP53BP1	NUF2	1	MUT
CREBBP	CDH1	1	MUT
PIK3CG	SMARCA2	1	MUT
PIK3CA	STAG2	1	MUT
MED12	KRAS	1	MUT
MGA	MLH1	1	MUT
EP300	CHEK2	1	MUT
BRCA2	RAF1	1	MUT
ALOX12B	XPO1	1	MUT
JAK1	RASA1	1	MUT
MSH6	PIK3R3	1	MUT
IRS1	SPEN	1	MUT
PREX2	PIK3C2G	1	MUT
CSDE1	PTPRD	1	MUT
INSR	EZH2	1	MUT
TEK	JAK1	1	MUT
JAK2	NF1	1	MUT
NCOA3	SESN3	1	MUT
TET1	MAP2K4	1	MUT
MITF	INSR	1	MUT
RAD50	RAF1	1	MUT
TET2	VTCN1	1	MUT
SMO	PIK3C2G	1	MUT
RFWD2	SMARCA2	1	MUT
CREBBP	TSC1	1	MUT
PTEN	APC	1	MUT
PLCG2	FLT4	1	MUT
BRCA2	SERPINB3	1	MUT
EGFR	RPS6KA4	1	MUT
PTCH1	JAK1	1	MUT
PIK3C2G	PTPRD	1	MUT
ERG	SMARCA2	1	MUT
PTCH1	NF1	1	MUT
EP300	ALOX12B	1	MUT
FAT1	TET1	1	MUT
ASXL1	PIK3C2G	1	MUT
FAT1	TP53BP1	1	MUT
PTPRS	AR	1	MUT
RASA1	DDR2	1	MUT
MSH3	STAG2	1	MUT
CASP8	PIK3CB	1	MUT
CDC73	AR	1	MUT
RB1	DDR2	1	MUT
MED12	MRE11A	1	MUT
CASP8	PTPRS	1	MUT
RNF43	CDKN2A	1	MUT
PIK3CG	INSR	1	MUT
TEK	ATM	1	MUT
PMS2	BIRC3	1	MUT
ANKRD11	DNMT3A	1	MUT
ERG	INSR	1	MUT
PMS2	PTPRS	1	MUT
ROS1	AR	1	MUT
FYN	PARP1	1	MUT
PREX2	FYN	1	MUT
CASP8	ATRX	1	MUT
CTNNB1	MUTYH	1	MUT
ASXL1	KDM5C	1	MUT
FLCN	CDH1	1	MUT
AKT2	TGFBR1	1	MUT
BRCA2	MAP2K1	1	MUT
ESR1	AMER1	1	MUT
NF1	AR	1	MUT
TP53BP1	BIRC3	1	MUT
ATM	RICTOR	1	MUT
PREX2	RFWD2	1	MUT
PIK3CG	CASP8	1	MUT
IGF1R	INPP4B	1	MUT
NOTCH4	RAD50	1	MUT
MED12	MGA	1	MUT
RTEL1	SRC	1	CNA
MTOR	CIC	1	MUT
PGR	AR	1	MUT
DDR2	FYN	1	MUT
JAK2	MED12	1	MUT
ABL1	EPHA3	1	MUT
DDR2	KDM5A	1	MUT
PLCG2	CREBBP	1	MUT
AR	WHSC1	1	MUT
RFWD2	MED12	1	MUT
EP300	PDGFRA	1	MUT
SETD2	PTPN11	1	MUT
FGFR1	RAD54L	1	MUT
ASXL1	PIK3R2	1	CNA
PTPRD	IRS2	1	MUT
PDGFRA	INSR	1	MUT
BRCA2	PIK3C3	1	MUT
SPEN	POLD1	1	MUT
BRCA1	RPTOR	1	MUT
MTOR	TGFBR1	1	MUT
RASA1	KDR	1	MUT
FGFR1	KMT2D	1	MUT
PIK3C3	LATS1	1	MUT
NKX3-1	RTEL1	1	CNA
MITF	MYC	1	MUT
RB1	KDR	1	MUT
POLE	PTCH1	1	MUT
ERBB3	TGFBR1	1	MUT
NOTCH1	RBM10	1	MUT
DNMT3B	SLX4	1	MUT
MITF	CDC73	1	MUT
FAT1	PIK3C2G	1	MUT
ATM	ETV1	1	MUT
TOP1	ZRSR2	1	MUT
DROSHA	SMARCA4	1	MUT
BRCA2	CYLD	1	MUT
CTR9	ZFHX3	1	MUT
POLE	PIK3CG	1	MUT
NF1	SLX4	1	MUT
BRCA2	DDR2	1	MUT
POLE	PIK3C3	1	MUT
MED12	DDR2	1	MUT
SMAD4	EIF4A2	1	MUT
PGR	SLX4	1	MUT
ATR	NTRK2	1	MUT
ATRX	NKX2-1	1	MUT
FAT1	TSC1	1	MUT
FLT1	PIK3CB	1	MUT
FLT1	SUFU	1	MUT
BRCA1	INPP4B	1	MUT
PIK3C3	KMT2D	1	MUT
IKBKE	ERG	1	MUT
DIS3	EZH2	1	MUT
PIK3CG	WHSC1L1	1	MUT
INPP4B	PMS1	1	MUT
ATRX	SMARCA4	1	MUT
ALOX12B	WHSC1	1	MUT
CTNNB1	PBRM1	1	MUT
NTRK2	PIK3CB	1	MUT
ETV1	RNF43	1	MUT
ARID2	ZFHX3	1	MUT
NTRK2	SUFU	1	MUT
KMT2C	ERG	1	MUT
PREX2	RB1	1	MUT
RPTOR	ATRX	1	MUT
POLE	ERBB4	1	MUT
PIK3CG	FLCN	1	MUT
PREX2	SMO	1	MUT
BRCA1	PRKD1	1	MUT
CARD11	CHEK2	1	MUT
EPHB1	WWTR1	1	MUT
ZFHX3	KDR	1	MUT
TGFBR1	FGFR4	1	MUT
INSR	IGF1R	1	MUT
EPHA3	DNMT3A	1	MUT
NF1	CSDE1	1	MUT
NF1	INPP4A	1	MUT
MAP3K1	ATRX	1	MUT
INPPL1	NCOR1	1	MUT
PGR	CSDE1	1	MUT
TP53BP1	PLCG2	1	MUT
PTEN	RPS6KA4	1	MUT
PREX2	SMARCA2	1	MUT
GRIN2A	SPRED1	1	MUT
PGR	ALOX12B	1	MUT
PPP2R1A	RAF1	1	MUT
NTRK2	CSDE1	1	MUT
SPEN	ALB	1	MUT
BRCA1	SMO	1	MUT
INSR	KDM5C	1	MUT
PDGFRA	RNF43	1	MUT
PIK3CG	JAK1	1	MUT
RAD54L	CYLD	1	MUT
MITF	PIK3CD	1	MUT
FYN	PTPN11	1	MUT
PLCG2	UPF1	1	MUT
KMT2D	TET2	1	MUT
MRE11A	PRDM1	1	MUT
ERG	JAK1	1	MUT
ETV1	PGR	1	MUT
EP300	WWTR1	1	MUT
KMT2D	CDC73	1	MUT
FLT1	AR	1	MUT
NF1	CHEK2	1	MUT
RASA1	ATRX	1	MUT
INPPL1	KMT2C	1	MUT
POLE	SMAD4	1	MUT
NF1	ALOX12B	1	MUT
PIK3C2G	CDKN2B	1	MUT
ARID1B	ATRX	1	MUT
NOTCH1	EIF4A2	1	MUT
PIK3C2G	ROS1	1	MUT
NCOA3	NTRK2	1	MUT
BCL2L1	PTPRT	1	CNA
INSR	BIRC3	1	MUT
AR	PARP1	1	MUT
MTOR	MET	1	MUT
CDC73	XPO1	1	MUT
SETD2	FYN	1	MUT
CTR9	MAP3K1	1	MUT
NOTCH3	NSD1	1	MUT
ATR	TOP1	1	MUT
SPEN	MGA	1	MUT
TP53	RET	1	MUT
CDC73	TET2	1	MUT
CYSLTR2	FOXO1	1	CNA
MYC	JAK1	1	MUT
KDR	TNFAIP3	1	MUT
KMT2C	FLT4	1	MUT
CTNNB1	IGF1R	1	MUT
RAD54L	NTRK2	1	MUT
ERG	NF1	1	MUT
PIK3C2G	CYLD	1	MUT
RB1	ATRX	1	MUT
EPHA3	ROS1	1	MUT
ARID2	MRE11A	1	MUT
MED12	SETD2	1	MUT
IKBKE	FLT4	1	MUT
FGFR1	ALB	1	MUT
MTOR	SMO	1	MUT
ROS1	RICTOR	1	MUT
FLT1	CSDE1	1	MUT
ERBB3	SMO	1	MUT
KDM5A	TNFAIP3	1	MUT
AKT2	RB1	1	MUT
EPHA3	DDR2	1	MUT
B2M	PIK3CA	1	MUT
JAK2	ETAA1	1	MUT
PTEN	BLM	1	MUT
ETV1	PDGFRA	1	MUT
JAK1	CYLD	1	MUT
KMT2B	RASA1	1	MUT
EP300	CCND2	1	MUT
AKT2	SMO	1	MUT
ARID2	AXIN2	1	MUT
NF1	ARID1B	1	MUT
CTR9	NCOR1	1	MUT
EP300	NF1	1	MUT
ROS1	IRS2	1	MUT
PTEN	TP53BP1	1	MUT
FAT1	ATXN7	1	MUT
KMT2C	PGR	1	MUT
NTRK2	SLX4	1	MUT
PIK3C3	PTCH1	1	MUT
KMT2C	GRIN2A	1	MUT
JAK1	ROS1	1	MUT
MITF	JAK1	1	MUT
CTNNB1	ERCC3	1	MUT
ALB	SMARCA2	1	MUT
AR	ASXL2	1	MUT
INSR	PLCG2	1	MUT
KDR	RNF43	1	MUT
TET1	XPO1	1	MUT
GRIN2A	KIT	1	MUT
POLE	NTRK2	1	MUT
NOTCH2	SESN3	1	MUT
FGFR1	MGA	1	MUT
MTOR	KDM5C	1	MUT
AURKA	PTPN11	1	MUT
TET1	TET2	1	MUT
ARID2	SESN3	1	MUT
ALB	INSR	1	MUT
ETAA1	JAK1	1	MUT
FGFR1	ERBB4	1	MUT
B2M	RNF43	1	MUT
PTEN	REL	1	MUT
MET	RICTOR	1	MUT
RAD50	FH	1	MUT
CTNNB1	ERBB3	1	MUT
FLT3	MRE11A	1	MUT
FAT1	IKBKE	1	MUT
TP53BP1	INPP4A	1	MUT
TP53BP1	MSH6	1	MUT
CTNNB1	MRE11A	1	MUT
RPTOR	PRDM1	1	MUT
CARD11	ATM	1	MUT
ATM	EGFR	1	MUT
PGR	RICTOR	1	MUT
SETD2	SOS1	1	MUT
EPHA3	ARID1B	1	MUT
CARD11	NF1	1	MUT
FGFR1	PTCH1	1	MUT
NKX3-1	TP53	1	MUT
TET1	WHSC1	1	MUT
KDM5C	GRIN2A	1	MUT
JAK1	ARID1B	1	MUT
BRCA1	MET	1	MUT
ATM	PIK3CD	1	MUT
CTNNB1	SESN3	1	MUT
BLM	FYN	1	MUT
ALK	NCOA3	1	MUT
NSD1	INPP4B	1	MUT
PLK2	PIK3C2G	1	MUT
PTPRD	WWTR1	1	MUT
ESR1	PTPRS	1	MUT
NOTCH4	NSD1	1	MUT
RET	NUF2	1	MUT
RB1	INSR	1	MUT
BCL2L1	NCOA3	1	CNA
JAK2	FGFR1	1	MUT
CYLD	KIT	1	MUT
EP300	MED12	1	MUT
RPTOR	ERG	1	MUT
RFWD2	RPTOR	1	MUT
BRCA2	FH	1	MUT
ZFHX3	CHEK2	1	MUT
DNMT3B	ETV1	1	MUT
MET	IRS2	1	MUT
KDR	RAD50	1	MUT
ARID2	MGA	1	MUT
TET1	UPF1	1	MUT
ATM	WWTR1	1	MUT
JAK1	KDR	1	MUT
FAT1	ATR	1	MUT
BRCA1	KDM5A	1	MUT
DNMT3B	CHEK2	1	MUT
INPP4B	PPP2R1A	1	MUT
MRE11A	PAX5	1	MUT
ERBB3	SOS1	1	MUT
EP300	GSK3B	1	MUT
TET1	NOTCH4	1	MUT
ATM	JAK1	1	MUT
SETD2	MET	1	MUT
NTRK2	AR	1	MUT
JAK2	SPEN	1	MUT
SETD2	KDM5A	1	MUT
SMO	KMT2D	1	MUT
PRKD1	NTRK3	1	MUT
NF1	PPP2R1A	1	MUT
BLM	PLCG2	1	MUT
PGR	IRS2	1	MUT
TET1	TP53BP1	1	MUT
ARID1B	FGFR4	1	MUT
EPHB1	ESR1	1	MUT
KDM5A	RAD50	1	MUT
ATRX	WHSC1	1	MUT
ARID2	DDR2	1	MUT
KMT2D	XPO1	1	MUT
ARID5B	RUNX1	1	MUT
TEK	IGF1R	1	MUT
BRCA2	ATRX	1	MUT
NSD1	ANKRD11	1	MUT
FAT1	BRCA1	1	MUT
FYN	PTPRD	1	MUT
DNMT3B	ARAF	1	MUT
MYC	WWTR1	1	MUT
DIS3	PLCG2	1	MUT
NKX3-1	NSD1	1	MUT
MED12	NTRK2	1	MUT
BLM	RB1	1	MUT
AURKA	RASA1	1	MUT
PMS2	EP300	1	MUT
ERBB4	EZH2	1	MUT
TEK	SPEN	1	MUT
MTOR	SOS1	1	MUT
KMT2C	TSC1	1	MUT
EZH2	WHSC1	1	MUT
KMT2C	MYOD1	1	MUT
CDK8	KLF5	1	CNA
ESR1	BIRC3	1	MUT
PRKD1	NSD1	1	MUT
PTPRS	BCOR	1	MUT
MGA	MSH6	1	MUT
PALB2	EGFR	1	MUT
BRCA2	CTR9	1	MUT
PIK3C3	ERBB4	1	MUT
RB1	PTPRS	1	MUT
EP300	PAX5	1	MUT
RASA1	PIK3CB	1	MUT
GNAS	ERCC2	1	MUT
KMT2B	CIC	1	MUT
RB1	PIK3CB	1	MUT
RASA1	SUFU	1	MUT
TP53BP1	RASA1	1	MUT
PREX2	KIT	1	MUT
FGFR1	PTPN11	1	MUT
FGFR1	ERBB3	1	MUT
EZH2	RICTOR	1	MUT
TET1	CDC73	1	MUT
ZFHX3	SETD2	1	MUT
KMT2D	SMARCA2	1	MUT
JAK1	RET	1	MUT
MAP3K1	CSDE1	1	MUT
RPTOR	SLX4	1	MUT
NBN	RECQL4	1	CNA
MTOR	ARID2	1	MUT
POLE	PTPRS	1	MUT
ERBB3	PIK3C2G	1	MUT
ATM	NPM1	1	MUT
FLT1	KDR	1	MUT
RASA1	RAD52	1	MUT
ANKRD11	CYLD	1	MUT
CDK8	PGR	1	MUT
ARID5B	BRCA2	1	MUT
BRCA1	CDH1	1	MUT
ARID1B	SUFU	1	MUT
IGF1R	WHSC1	1	MUT
IRS2	KLF5	1	CNA
FLT1	PTCH1	1	MUT
GNAQ	PRKD1	1	MUT
TET1	RICTOR	1	MUT
PIK3R1	LATS1	1	MUT
NOTCH1	TBX3	1	MUT
KMT2B	PTPN11	1	MUT
CDC73	CHEK2	1	MUT
JAK1	RAF1	1	MUT
TET2	SESN3	1	MUT
BRCA2	KMT2A	1	MUT
PIK3C2G	SOS1	1	MUT
AR	EGFR	1	MUT
TGFBR1	AR	1	MUT
MYC	RNF43	1	MUT
RPTOR	MSH6	1	MUT
ASXL1	CRLF2	1	CNA
FAT1	JAK2	1	MUT
NF1	NTRK2	1	MUT
PDGFRA	AR	1	MUT
PLCG2	CASP8	1	MUT
POLE	NOTCH2	1	MUT
PIK3C2G	FYN	1	MUT
CDK8	PDGFRA	1	MUT
CARD11	EP300	1	MUT
KDM5C	ARID1B	1	MUT
POLE	SMAD2	1	MUT
CTR9	RFWD2	1	MUT
IGF1R	BCOR	1	MUT
SMAD2	PIK3R3	1	MUT
ZFHX3	PIK3CB	1	MUT
BRCA2	KMT2D	1	MUT
BRCA1	WHSC1	1	MUT
DUSP4	NCOA3	1	CNA
AGO2	RUNX1	1	MUT
ZFHX3	PTPRS	1	MUT
DIS3	PARP1	1	MUT
RASA1	BIRC3	1	MUT
EPHA3	MET	1	MUT
APC	IRS2	1	MUT
PDGFRA	INPP4A	1	MUT
ETV1	ALOX12B	1	MUT
PTEN	RICTOR	1	MUT
JAK1	SOS1	1	MUT
AKT1	MTOR	1	MUT
KMT2C	PPP2R1A	1	MUT
BRCA1	TSC1	1	MUT
LATS2	PIK3CG	1	MUT
ATRX	RICTOR	1	MUT
PIK3C2G	MET	1	MUT
CDC73	SMARCA2	1	MUT
KMT2D	INSR	1	MUT
DNMT3B	MALT1	1	MUT
DDR2	KIT	1	MUT
NBN	NCOR1	1	MUT
TP53BP1	PTPRD	1	MUT
KMT2A	NSD1	1	MUT
MSH6	FGFR4	1	MUT
PGR	NTRK2	1	MUT
ETV1	PPP2R1A	1	MUT
AGO2	TCEB1	1	CNA
MGA	RASA1	1	MUT
MAP3K1	SLX4	1	MUT
CDC73	INSR	1	MUT
ATR	MSH6	1	MUT
KDR	PIK3CA	1	MUT
RASA1	LATS1	1	MUT
ARID1B	PIK3CB	1	MUT
PREX2	DOT1L	1	MUT
TET1	IRS2	1	MUT
AGO2	RTEL1	1	CNA
BRCA2	PIK3CB	1	MUT
MSH6	SMARCA2	1	MUT
RFWD2	NSD1	1	MUT
BRCA2	SUFU	1	MUT
NOTCH4	GRIN2A	1	MUT
PTCH1	CREBBP	1	MUT
ATRX	TCF7L2	1	MUT
CSF3R	PIK3CG	1	MUT
KMT2D	RICTOR	1	MUT
NBN	ROS1	1	MUT
MITF	CTNNB1	1	MUT
KMT2A	INPP4B	1	MUT
CDC73	IRS2	1	MUT
RAD54L	SETD2	1	MUT
KMT2C	AKT3	1	MUT
TET1	CASP8	1	MUT
MYC	RUNX1	1	MUT
CDC73	RICTOR	1	MUT
EP300	RAD50	1	MUT
NRAS	FOXP1	1	MUT
MITF	NCOA3	1	MUT
PREX2	BRCA1	1	MUT
BLM	ARID2	1	MUT
TEK	CREBBP	1	MUT
BRCA2	KMT2C	1	MUT
NSD1	NOTCH1	1	MUT
PIK3CG	CTNNB1	1	MUT
KMT2C	PDGFRA	1	MUT
FAT1	PARP1	1	MUT
TEK	NOTCH3	1	MUT
IGF1R	CDH1	1	MUT
CARD11	TNFAIP3	1	MUT
FLT1	SLX4	1	MUT
TEK	EZH2	1	MUT
IRS1	MET	1	MUT
MYC	TCEB1	1	CNA
AURKB	GPS2	1	CNA
NCOA3	SETD2	1	MUT
FGFR1	RASA1	1	MUT
ALOX12B	PBRM1	1	MUT
ATR	EP300	1	MUT
KIT	RAD52	1	MUT
PREX2	ATR	1	MUT
INPPL1	BIRC3	1	MUT
AGO2	MITF	1	MUT
ROS1	ALOX12B	1	MUT
PIK3C2G	RAF1	1	MUT
APC	FBXW7	1	MUT
NTRK2	ERBB4	1	MUT
RET	PARP1	1	MUT
EPHA3	MALT1	1	MUT
FLT3	TP53	1	MUT
PIK3C3	MGA	1	MUT
BRCA1	PIK3C2G	1	MUT
PIK3C2G	RET	1	MUT
ERBB4	WHSC1	1	MUT
INPPL1	PLCG2	1	MUT
ESR1	IKBKE	1	MUT
POLE	SETD2	1	MUT
AXL	RAD50	1	MUT
PIK3CG	DIS3	1	MUT
