Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
JUN	CUL3	1	MUT
ZFHX3	SETD2	1	MUT
PTPRT	TET1	1	MUT
MYCN	TET2	1	MUT
PDGFRA	CYSLTR2	1	MUT
GNA11	PAX5	1	MUT
IRS2	CREBBP	1	MUT
KMT2D	EPHA3	1	MUT
ZFHX3	RPTOR	1	MUT
EPHB1	YES1	1	MUT
SOX2	CDKN2A	1	CNA
CDKN2A	CD274	1	CNA
PPP2R1A	MLH1	1	MUT
FGF19	RPS6KB2	1	CNA
PPARG	RASA1	1	MUT
MLH1	UPF1	1	MUT
SOX2	CCNE1	1	CNA
PIK3CG	PARK2	1	MUT
ERBB3	FGFR4	1	MUT
AR	NTRK3	1	MUT
INPP4B	GRIN2A	1	MUT
KMT2D	CBFB	1	MUT
CDKN2B	RAC1	1	CNA
IRS1	IL10	1	MUT
CSF1R	SDHD	1	MUT
CCND2	NF2	1	MUT
PIK3CG	SMAD4	1	MUT
IRS1	MSI1	1	MUT
PTPRT	E2F3	1	MUT
FGF3	JAK3	1	MUT
ALB	BCOR	1	MUT
KMT2C	SPOP	1	MUT
ERBB4	TBX3	1	MUT
PTPRT	KMT2B	1	MUT
CARD11	PTPRS	1	MUT
CYLD	IKBKE	1	MUT
IRS1	HLA-B	1	MUT
MAP3K1	CCND2	1	MUT
KMT2D	SOX2	1	MUT
FANCA	TET1	1	MUT
NOTCH4	JAK3	1	MUT
FGFR3	PTPN11	1	MUT
PTCH1	FANCC	1	CNA
ERBB4	TET1	1	MUT
INHBA	MEN1	1	MUT
HGF	NOTCH2	1	MUT
PPM1D	FGFR2	1	MUT
EPHA5	KRAS	1	MUT
NTRK1	HIST2H3C	1	CNA
NTRK3	CUL3	1	MUT
SHOC2	PAK7	1	MUT
XPO1	HIST1H1C	1	MUT
HGF	TSHR	1	MUT
MDC1	RAD50	1	MUT
LYN	RECQL4	1	CNA
BRCA1	HGF	1	MUT
NKX2-1	CRKL	1	CNA
PIK3C2G	PMS1	1	MUT
ATRX	PTCH1	1	MUT
MEF2B	UPF1	1	CNA
ERCC3	CCND2	1	MUT
TP53	PIK3C3	1	MUT
ZFHX3	BLM	1	MUT
SMAD2	CDKN2Ap16INK4A	1	CNA
POLD1	SUZ12	1	MUT
NCOA3	RTEL1	1	CNA
RECQL4	JAK3	1	MUT
MAP3K13	RECQL4	1	CNA
PPM1D	ERCC4	1	MUT
H3C14	MDM4	1	CNA
EPHA5	RIT1	1	MUT
JAK2	CDKN2B	1	CNA
SLX4	CD79A	1	MUT
NTRK1	H3C13	1	CNA
SLX4	INPPL1	1	MUT
IL10	MDM4	1	CNA
WHSC1	DROSHA	1	MUT
LATS2	PRDM1	1	MUT
HGF	NCOR1	1	MUT
MAP3K1	ARID1A	1	MUT
ERBB4	PALB2	1	MUT
PNRC1	PTP4A1	1	CNA
TGFBR1	ATM	1	MUT
JAK3	MPL	1	MUT
TGFBR1	FAM46C	1	MUT
NTRK3	AXIN1	1	MUT
ERBB4	PGR	1	MUT
CDKN2A	MTAP	1	CNA
PIK3CG	TSHR	1	MUT
CCND1	FOXA1	1	CNA
FAT1	EPHA5	1	MUT
EPHA7	ANKRD11	1	MUT
RPTOR	ERCC5	1	MUT
FLT3	GATA2	1	MUT
AXL	NEGR1	1	MUT
IL7R	SMARCA4	1	MUT
FOXO1	CDK8	1	CNA
MLL2	FUBP1	1	MUT
NF1	GRIN2A	1	MUT
IRS1	ARID1A	1	MUT
PIK3CG	MEN1	1	MUT
TCF3	MAP2K2	1	CNA
TP53	NTRK3	1	MUT
PIK3C3	KEAP1	1	MUT
NF1	PREX2	1	MUT
EPHB1	KIT	1	MUT
PMS2	RAC1	1	CNA
KMT2D	KDR	1	MUT
ERRFI1	PDGFRB	1	MUT
HIST1H3D	ARID1A	1	MUT
NCOA3	AURKA	1	CNA
FAT1	HIST1H1C	1	MUT
TET2	HIST1H3C	1	MUT
RUNX1	PIK3R3	1	MUT
TSC2	SOCS1	1	CNA
PTPRT	STK11	1	MUT
SETD2	MLL3	1	MUT
PIK3C3	MLL2	1	MUT
CDKN2A	DNMT3B	1	MUT
EPHA3	GREM1	1	MUT
PREX2	PTPRD	1	MUT
TSC2	POLE	1	MUT
ARAF	TSHR	1	MUT
ERBB4	MTOR	1	MUT
NTRK1	PRKD1	1	MUT
CD274	CDKN2Ap14ARF	1	CNA
KIT	POLE	1	MUT
GRIN2A	LATS1	1	MUT
STAT5A	TET1	1	MUT
PDGFRA	LATS1	1	MUT
DNMT1	DIS3	1	MUT
PTPRD	TSHR	1	MUT
RIT1	MDM4	1	CNA
SLX4	NTHL1	1	CNA
NTRK3	MLL2	1	MUT
MTOR	NOTCH1	1	MUT
PIK3C3	SOX9	1	MUT
NTRK3	KEAP1	1	MUT
NTRK3	PAX5	1	MUT
MAP3K13	DCUN1D1	1	CNA
CREBBP	NTHL1	1	CNA
KDM5C	CDKN2Ap16INK4A	1	CNA
IRS2	GATA2	1	MUT
PAK7	CRKL	1	MUT
DNMT3A	RET	1	MUT
TSHR	ZFHX3	1	MUT
KMT2D	HIST1H3B	1	MUT
TCF3	CALR	1	CNA
KMT2D	IRS1	1	MUT
PIK3C3	DOT1L	1	MUT
RICTOR	TRIP13	1	CNA
MITF	NEGR1	1	MUT
KMT2B	ELF3	1	MUT
PARK2	KLF4	1	MUT
TSHR	SUZ12	1	MUT
MCL1	SDHC	1	CNA
CRLF2	PARP1	1	MUT
MLH1	RASA1	1	MUT
EPHA3	ERCC4	1	MUT
MED12	PDGFRB	1	MUT
NTRK3	RNF43	1	MUT
ALOX12B	FLCN	1	CNA
ETV6	RECQL	1	CNA
PLCG2	IGF1R	1	MUT
KMT2D	NTRK3	1	MUT
NFKBIA	RAD51B	1	CNA
POLD1	REL	1	MUT
FUBP1	PLK2	1	MUT
DDR2	NSD3	1	CNA
MAP3K13	CUL3	1	MUT
NF1	ATRX	1	MUT
TET2	ASXL2	1	MUT
MCL1	IL10	1	CNA
CDKN2Ap14ARF	MTAP	1	CNA
PTPRT	FLT3	1	MUT
RPS6KA4	PRKD1	1	MUT
MDC1	POLE	1	MUT
WHSC1	SPOP	1	MUT
CEBPA	MEF2B	1	CNA
AR	HIST1H3D	1	MUT
AGO2	TCEB1	1	CNA
KDM5C	HOXB13	1	MUT
PGR	SPRED1	1	MUT
CCNE1	ERBB2	1	CNA
MSH3	PTP4A1	1	MUT
IRS2	IRS1	1	MUT
RPTOR	RB1	1	MUT
PDCD1	PIK3C3	1	MUT
NBN	RECQL4	1	CNA
RNF43	SOS1	1	MUT
MDC1	NF1	1	MUT
AXL	CTLA4	1	MUT
ETV6	CTCF	1	MUT
DIS3	MEN1	1	MUT
TERT	SOS1	1	MUT
ALK	CSF3R	1	MUT
CDKN2B	CDKN2Ap16INK4A	1	CNA
NOTCH4	IRF4	1	MUT
BRCA1	TP63	1	MUT
KMT2D	FOXL2	1	MUT
IRS1	PTCH1	1	MUT
EPHB1	TET1	1	MUT
ZFHX3	ASXL2	1	MUT
TP63	CUL3	1	MUT
TET1	PIK3R3	1	MUT
ARID2	EPHA5	1	MUT
AGO2	EPHA3	1	MUT
KMT2D	DAXX	1	MUT
BRCA1	ZFHX3	1	MUT
BRCA1	RASA1	1	MUT
CIC	TET1	1	MUT
ERBB4	PTPN11	1	MUT
SLX4	GREM1	1	MUT
KDM5C	NTRK3	1	MUT
PTPRD	APC	1	MUT
MYCN	INHBA	1	MUT
FANCA	NTRK2	1	MUT
TP63	CDK8	1	MUT
KMT2B	AMER1	1	MUT
KIT	FLT1	1	MUT
KMT2C	REST	1	MUT
NF1	PTPRT	1	MUT
FGFR3	FGF19	1	CNA
PIK3CG	KEAP1	1	MUT
IKBKE	RIT1	1	CNA
ATR	INPP4B	1	MUT
FOXL2	DAXX	1	MUT
NF1	NTRK2	1	MUT
EPHB1	PTPRD	1	MUT
RBM10	HIST1H3E	1	MUT
DCUN1D1	WWTR1	1	CNA
ID3	JAK1	1	CNA
NOTCH3	PARP1	1	MUT
PTPRD	PARP1	1	MUT
HGF	PDGFRA	1	MUT
KMT2D	NFE2L2	1	MUT
INPPL1	TP53	1	MUT
TP63	DNMT1	1	MUT
KIT	REST	1	CNA
BRCA1	PTPRT	1	MUT
ESR1	MAP3K1	1	MUT
MLL2	RXRA	1	MUT
HGF	MRE11A	1	MUT
NOTCH3	LMO1	1	MUT
CSF1R	TRAF7	1	MUT
PIK3CG	PREX2	1	MUT
ERBB4	NCOR1	1	MUT
EZH1	GATA3	1	MUT
EPHA7	IRS2	1	MUT
INPP4B	KEAP1	1	MUT
EPHA3	RPTOR	1	MUT
WWTR1	NFE2L2	1	CNA
CCNE1	RB1	1	MUT
MAP3K13	TP63	1	CNA
MYCN	PTPRS	1	MUT
PGR	PTPRT	1	MUT
LYN	HNF1A	1	MUT
NTRK1	RIT1	1	CNA
MDC1	KMT2D	1	MUT
PTPRT	H3F3C	1	MUT
BRCA1	MAP3K13	1	MUT
KDM5C	POLD1	1	MUT
KDR	SPEN	1	MUT
EPHB1	FLT4	1	MUT
ATRX	ERCC4	1	MUT
CTLA4	FLT1	1	MUT
SH2B3	NOTCH4	1	MUT
EPHA7	ZFHX3	1	MUT
MCL1	FANCA	1	MUT
MCL1	CTCF	1	MUT
EPHA5	POLE	1	MUT
PGR	FGFR1	1	MUT
NTRK3	POLE	1	MUT
KDM5C	GNAQ	1	MUT
MGA	TET2	1	MUT
PTPRD	HOXB13	1	MUT
ETV6	RAD52	1	CNA
BCL6	SOX2	1	CNA
EP300	TNFRSF14	1	MUT
MTOR	SESN2	1	MUT
INPP4B	ERCC5	1	MUT
ERBB4	CENPA	1	MUT
PTPRT	ALK	1	MUT
ZFHX3	ERCC5	1	MUT
AGO2	TAP1	1	MUT
DICER1	ACVR1	1	MUT
CREBBP	CDKN2Ap16INK4A	1	CNA
NTRK3	PIK3CB	1	MUT
IRS2	EP300	1	MUT
TERT	PMS1	1	MUT
MYCN	CRKL	1	CNA
KMT2D	PRKCI	1	MUT
PIK3CA	STAT3	1	MUT
ABL1	ATR	1	MUT
XPO1	SMAD4	1	MUT
NTRK2	XIAP	1	MUT
NKX3-1	TMPRSS2	1	MUT
PIK3CG	AXL	1	MUT
INPP4B	KDM5C	1	MUT
CSF1R	TSHR	1	MUT
FOXL2	TNFAIP3	1	MUT
TNFAIP3	MAP2K1	1	MUT
RUNX1	TET1	1	MUT
NTRK2	DNAJB1	1	MUT
U2AF1	ERG	1	CNA
FLCN	CDKN2B	1	CNA
FAT1	HGF	1	MUT
ABL1	PIK3CG	1	MUT
KMT2A	MUTYH	1	MUT
ABL1	BRCA1	1	MUT
PPP2R1A	NOTCH4	1	MUT
IRS1	TP53BP1	1	MUT
PAK7	SMARCA4	1	MUT
PGR	CIC	1	MUT
KDM5C	ROS1	1	MUT
B2M	PARK2	1	MUT
YES1	CSF3R	1	MUT
ETV1	RAC1	1	CNA
ERBB4	ALK	1	MUT
EPHA3	FLT1	1	MUT
MYCN	NTRK3	1	MUT
DDR2	INPP4A	1	MUT
JAK2	CDKN2Ap14ARF	1	CNA
PRKD1	RTEL1-TNFRSF6B	1	MUT
ARID2	EPHA3	1	MUT
AURKB	CDKN2B	1	CNA
ERBB4	ARID1A	1	MUT
PTPRT	EPHA5	1	MUT
DDR2	PAK7	1	MUT
TSC2	SPRED1	1	MUT
SDHC	FBXW7	1	MUT
PDCD1	KEAP1	1	MUT
STK19	PIM1	1	CNA
PGR	BIRC3	1	CNA
CD79B	GLI1	1	MUT
XPO1	MLH1	1	MUT
PDGFRA	SH2B3	1	MUT
EPHB1	POLE	1	MUT
PDGFRA	NOTCH1	1	MUT
FGFR1	CREBBP	1	MUT
EPHA7	MLL3	1	MUT
SDHC	MDM4	1	CNA
PHOX2B	SLFN11	1	MUT
PARP1	NTRK2	1	MUT
PDCD1	SMARCA4	1	MUT
FAT1	RUNX1	1	MUT
HGF	BRAF	1	MUT
INPPL1	GRIN2A	1	MUT
KMT2D	EIF4A2	1	MUT
KMT2C	ROS1	1	MUT
MYC	KDM5C	1	CNA
PGR	PTPN11	1	MUT
GATA3	FBXW7	1	MUT
MSH2	EPCAM	1	CNA
MDC1	BCL2	1	CNA
NTRK3	ATM	1	MUT
PTPRT	U2AF1	1	MUT
SHQ1	BRD4	1	MUT
MLL2	DIS3	1	MUT
KMT2A	FGFR4	1	MUT
EPHB1	NF1	1	MUT
CARM1	CALR	1	CNA
EP300	NF2	1	MUT
MCL1	IKBKE	1	CNA
BRCA1	INPP4B	1	MUT
AMER1	TGFBR1	1	MUT
TRAF7	NTHL1	1	CNA
ATR	NTRK2	1	MUT
ZFHX3	ERCC3	1	MUT
NCOR1	FGF3	1	MUT
SOX17	ZFHX3	1	MUT
FAT1	ARAF	1	MUT
NCOA3	NFKBIA	1	CNA
IRS2	PBRM1	1	MUT
MET	CDK6	1	CNA
FGF3	TP53BP1	1	MUT
AKT2	DCUN1D1	1	CNA
LATS2	TRAF2	1	MUT
TP53	ERCC4	1	MUT
ARID1B	ATM	1	MUT
PIK3CG	SETD2	1	MUT
TP63	SMO	1	MUT
BCL2	SMAD2	1	CNA
GRIN2A	SHQ1	1	MUT
KDM5C	FBXW7	1	MUT
SOCS1	PAX5	1	MUT
CD79A	CIC	1	CNA
FGFR4	CARD11	1	MUT
DICER1	ERCC4	1	MUT
ABL1	DICER1	1	MUT
MAP3K13	WHSC1L1	1	MUT
BRAF	WHSC1	1	MUT
KMT2D	FGFR4	1	MUT
NUF2	KMT2D	1	MUT
KIT	RAD50	1	MUT
PAK7	IRF4	1	MUT
MUTYH	FOXL2	1	MUT
NTRK2	PTP4A1	1	MUT
IRS2	TSC1	1	MUT
ARAF	TP53	1	MUT
SDHC	H3C14	1	CNA
STAG2	KRAS	1	MUT
GPS2	MAP2K4	1	CNA
MTOR	PTPRD	1	MUT
CTCF	SMARCA4	1	MUT
MDC1	FLT4	1	MUT
MTOR	NOTCH4	1	MUT
PRKCI	CUL3	1	MUT
MYCN	KDM5C	1	MUT
FGFR4	NTRK3	1	MUT
SOX2	WWTR1	1	CNA
MGA	DNMT3B	1	MUT
TP53	PRKCI	1	MUT
PIK3CG	CBL	1	MUT
EPHB1	PBRM1	1	MUT
SDHA	MSI2	1	CNA
FGFR1	ERCC5	1	MUT
DUSP4	FGFR1	1	CNA
EPHB1	RET	1	MUT
POLD1	TP53BP1	1	MUT
AGO2	MYC	1	CNA
CTCF	MEN1	1	MUT
DDR2	SDHC	1	CNA
BRCA1	BRD4	1	MUT
DNMT3A	PAK7	1	MUT
BRCA1	MSH6	1	MUT
CSDE1	PDGFRB	1	MUT
EPHB1	FLT1	1	MUT
TP53	XPO1	1	MUT
DNMT3A	HIST1H2BD	1	MUT
PTPRD	NOTCH2	1	MUT
ATR	PTPRT	1	MUT
TP63	POLE	1	MUT
CHEK2	KEAP1	1	MUT
CSF3R	ASXL2	1	MUT
TP63	WWTR1	1	CNA
EPHB1	MYCN	1	MUT
E2F3	PRKD1	1	MUT
ANKRD11	PALB2	1	MUT
PTPRD	BRIP1	1	MUT
MYC	FOXA1	1	CNA
HIST2H3C	RIT1	1	CNA
TAP1	TAP2	1	CNA
FLT4	CTCF	1	MUT
KDR	DAXX	1	MUT
TSHR	ASXL2	1	MUT
CDC73	NEGR1	1	MUT
ALK	POLD1	1	MUT
HGF	INHA	1	MUT
FGFR4	PMS1	1	MUT
MDC1	FGFR4	1	MUT
NCOR1	KNSTRN	1	MUT
ARID2	CDH1	1	MUT
SETD2	BBC3	1	MUT
FLT3	BARD1	1	MUT
EPHA5	PIK3CD	1	MUT
GRIN2A	NTRK3	1	MUT
PIK3C2G	IRS1	1	MUT
PDGFRA	NTRK3	1	MUT
EPHA5	IGF1	1	MUT
ARID1B	KDR	1	MUT
SOX2	CCND1	1	CNA
NCOA3	SRC	1	CNA
STAG2	SMARCA4	1	MUT
DDR2	RIT1	1	CNA
CDKN1B	ETV6	1	CNA
ETV6	KDM5A	1	CNA
HGF	MYCN	1	MUT
TP63	CCND1	1	CNA
CYLD	PTPRT	1	MUT
PIK3C3	GSK3B	1	MUT
ETV1	PMS2	1	CNA
ZRSR2	RFWD2	1	MUT
FAT1	MLL4	1	MUT
INPP4B	TBX3	1	MUT
CIC	TRAF2	1	MUT
FGF19	PAK1	1	CNA
TP53	PTPRD	1	MUT
GRIN2A	RBM10	1	MUT
FGFR4	CDKN1A	1	MUT
NTRK3	GSK3B	1	MUT
KMT2D	PTPRD	1	MUT
KEAP1	SOX9	1	MUT
AMER1	CDC73	1	MUT
PIK3C2G	NTRK3	1	MUT
KMT2D	TP63	1	MUT
TP53	RASA1	1	MUT
TBX3	EPHA5	1	MUT
MLL2	NEGR1	1	MUT
FLT3	TET1	1	MUT
NCOR1	AURKB	1	CNA
ERBB4	PIK3R2	1	MUT
MED12	NOTCH1	1	MUT
NTRK1	NTRK3	1	MUT
CEBPA	CARM1	1	CNA
ERBB4	PAK7	1	MUT
RPS6KA4	NTRK3	1	MUT
FAT1	BTK	1	MUT
RBM10	XIAP	1	MUT
ERBB4	CSF1R	1	MUT
ERBB4	RFWD2	1	MUT
AR	ZFHX3	1	MUT
MET	SF3B1	1	MUT
PTPRD	INPP4A	1	MUT
PREX2	GATA3	1	MUT
EP300	FBXW7	1	MUT
APC	TERT	1	MUT
DNMT3A	ANKRD11	1	MUT
PGR	TBX3	1	MUT
CTCF	NOTCH1	1	MUT
BRCA1	RPTOR	1	MUT
DCUN1D1	KDM6A	1	CNA
NTRK1	NSD1	1	MUT
ERBB4	IRS2	1	MUT
NTRK3	LATS1	1	MUT
DUSP4	NKX2-1	1	CNA
PTPRD	ERCC5	1	MUT
WHSC1L1	CRLF2	1	CNA
RAD50	FUBP1	1	MUT
ERBB4	BRD4	1	MUT
TET1	DIS3	1	MUT
ARID5B	MLH1	1	MUT
WHSC1	NTRK2	1	MUT
NCOR1	POLD1	1	MUT
INPPL1	SUZ12	1	MUT
TET1	CTLA4	1	MUT
EPHA5	FLT1	1	MUT
BTK	CYP19A1	1	MUT
CCNE1	CDKN1B	1	CNA
ABL1	EPHA7	1	MUT
ZFHX3	NOTCH3	1	MUT
TEK	CDKN2Ap14ARF	1	CNA
NF1	ERCC4	1	MUT
PAK7	MAP2K2	1	MUT
PALB2	PTPN11	1	MUT
ERBB4	MYCN	1	MUT
TET1	NOTCH1	1	MUT
CREBBP	EIF4E	1	MUT
PARP1	RICTOR	1	MUT
TRAF2	NOTCH3	1	MUT
FAT1	PIK3C2G	1	MUT
BARD1	ATM	1	MUT
PARK2	ERCC5	1	MUT
NF1	CASP8	1	MUT
FAT1	SOX17	1	MUT
AMER1	PPARG	1	MUT
TGFBR1	IKBKE	1	MUT
KMT2D	NEGR1	1	MUT
HGF	ARID1A	1	MUT
GRIN2A	HLA-B	1	MUT
ERBB4	IGF1	1	MUT
BCOR	CD274	1	CNA
AKT2	CCNE1	1	CNA
FLT3	EP300	1	MUT
EPHB1	PAK7	1	MUT
SDHC	RIT1	1	CNA
EPHA3	IRS1	1	MUT
PIK3R1	MAP2K1	1	MUT
KMT2B	CREBBP	1	MUT
EPHA3	NTRK3	1	MUT
NOTCH4	HIST3H3	1	MUT
PAK7	XPO1	1	MUT
GSK3B	TGFBR2	1	MUT
ARID2	ROS1	1	MUT
LATS2	KMT2B	1	MUT
FOXA1	MAPK1	1	CNA
MUTYH	MPL	1	CNA
FLCN	HIST3H3	1	MUT
SLX4	NOTCH3	1	MUT
KMT2B	MLH1	1	MUT
ERBB4	FLT1	1	MUT
KDR	NTRK3	1	MUT
BCOR	TBX3	1	MUT
DCUN1D1	REL	1	CNA
GREM1	SCG5	1	CNA
NF1	NOTCH2	1	MUT
IRS1	SOX9	1	MUT
PTPRD	FAM175A	1	MUT
ABL1	PPM1D	1	MUT
HGF	ATM	1	MUT
CDKN1B	H3F3C	1	CNA
CD274	SMARCA2	1	CNA
CREBBP	FAM46C	1	MUT
EPHA7	PIK3C2G	1	MUT
DICER1	IL7R	1	MUT
CSF3R	AMER1	1	MUT
EPHA3	ARID1A	1	MUT
TP53	NTRK2	1	MUT
BRCA1	MDC1	1	MUT
EPHA3	MSH2	1	MUT
EPHA3	SHQ1	1	MUT
CDK12	SOS1	1	MUT
IRS1	ZFHX3	1	MUT
EPHB1	KMT2A	1	MUT
PIK3CG	SMAD2	1	MUT
NTRK3	ERCC3	1	MUT
PGR	CD79A	1	MUT
CRKL	VEGFA	1	CNA
MYCN	EPHA5	1	MUT
ARID1B	EPHA3	1	MUT
HGF	NF1	1	MUT
RTEL1	SRC	1	CNA
AXL	MAPK3	1	MUT
ERBB4	SMO	1	MUT
HGF	CSF1R	1	MUT
ETV6	ERCC3	1	MUT
BRCA2	SDHB	1	MUT
TP53	IL7R	1	MUT
KMT2A	PARK2	1	MUT
NOTCH4	RAD50	1	MUT
KMT2B	TP53	1	MUT
NOTCH4	NFE2L2	1	MUT
FGFR1	NOTCH3	1	MUT
BRCA2	REL	1	MUT
SPEN	NFE2L2	1	MUT
AKT2	CD79A	1	CNA
NFE2L2	JAK3	1	MUT
TP63	FGF3	1	CNA
EPHA7	SDHC	1	CNA
MAP3K13	CEBPA	1	CNA
ATR	BCOR	1	MUT
FLT3	PPP2R1A	1	MUT
NUF2	FANCA	1	MUT
YES1	TET1	1	MUT
PREX2	TCEB1	1	CNA
EPHA3	RASA1	1	MUT
INPP4B	NTRK3	1	MUT
NCOR1	NSD3	1	CNA
PIK3C2G	STK11	1	MUT
CREBBP	TNFAIP3	1	MUT
NF1	MLH1	1	MUT
EPHA7	ATM	1	MUT
CIC	PARP1	1	MUT
ARID1B	CTCF	1	MUT
PIK3CG	CREBBP	1	MUT
BTK	EPHA5	1	MUT
STK11	NTRK3	1	MUT
MDC1	MED12	1	MUT
BCL6	NFE2L2	1	CNA
GRIN2A	IL7R	1	MUT
MDC1	TP53	1	MUT
SHQ1	RASA1	1	MUT
FGFR1	HNF1A	1	CNA
SOX2	GRIN2A	1	MUT
ALK	GRIN2A	1	MUT
KDM6A	CCND1	1	CNA
PGR	IL7R	1	MUT
CBL	CARD11	1	MUT
ERBB4	STAT5B	1	MUT
ABL1	PGR	1	MUT
BARD1	WT1	1	MUT
ASXL1	BCL2L1	1	CNA
ERCC4	CDK12	1	MUT
KMT2D	ERCC3	1	MUT
ERBB4	DIS3	1	MUT
TET1	GLI1	1	MUT
SMAD2	CDKN2Ap14ARF	1	CNA
AXIN2	POLE	1	MUT
TP53BP1	HLA-B	1	MUT
NOTCH3	BRCA2	1	MUT
PDGFRA	PARK2	1	MUT
FGFR1	SPEN	1	MUT
PTPRT	CDK12	1	MUT
KMT2D	BCL6	1	MUT
KMT2B	MYOD1	1	MUT
FLT3	PAK7	1	MUT
PALB2	MPL	1	MUT
DNMT3A	CENPA	1	CNA
SOX17	GATA3	1	MUT
EPHA3	NTRK2	1	MUT
CD79B	POLE	1	MUT
KMT2A	MCL1	1	MUT
SETD2	BRIP1	1	MUT
TP53	PDCD1LG2	1	MUT
PTPRT	ERCC4	1	MUT
AKT3	SH2B3	1	MUT
EPHB1	MRE11A	1	MUT
PDGFRA	SMARCA4	1	MUT
IRS1	TBX3	1	MUT
MSH6	EPCAM	1	CNA
FAT1	BARD1	1	MUT
IRS2	CSF3R	1	MUT
BIRC3	EED	1	CNA
KMT2D	GSK3B	1	MUT
FLT3	ASXL1	1	MUT
TCF3	INSR	1	CNA
HGF	INPPL1	1	MUT
INPP4B	MTOR	1	MUT
PGR	PTCH1	1	MUT
PIK3C2G	IL7R	1	MUT
NTRK3	GATA2	1	MUT
MTAP	SESN1	1	CNA
CD79A	IRS1	1	MUT
FOXP1	RYBP	1	CNA
CCND3	VEGFA	1	CNA
CD79B	SPRED1	1	MUT
BRCA1	TET1	1	MUT
BCL6	FOXL2	1	CNA
MSH2	MED12	1	MUT
PIK3C2G	REST	1	MUT
DDR2	NTRK3	1	MUT
MAP3K13	NSD1	1	MUT
TP53	KDM6A	1	MUT
MGA	RBM10	1	MUT
RAD50	EP300	1	MUT
NF1	EPHA5	1	MUT
GRIN2A	TSHR	1	MUT
KMT2B	MEN1	1	MUT
SDHC	SRC	1	CNA
WT1	HIST1H3B	1	MUT
BRCA1	IRS1	1	MUT
CSF3R	TSHR	1	MUT
IRS2	POLE	1	MUT
MLH1	NF2	1	MUT
ATR	XPO1	1	MUT
BRCA1	NTRK3	1	MUT
PALB2	BRIP1	1	MUT
EPHB1	MUTYH	1	MUT
NF1	HIST1H2BD	1	MUT
EPHB1	PIK3C2G	1	MUT
STAT5A	TGFBR1	1	MUT
EPHB1	NCOR1	1	MUT
E2F3	NTRK2	1	MUT
FAT1	POLE	1	MUT
FLCN	RET	1	MUT
SETD2	PTCH1	1	MUT
SOX17	RICTOR	1	MUT
KDM5C	MLL4	1	MUT
SOX17	TCEB1	1	CNA
ETV6	PAX5	1	MUT
POLD1	ARID5B	1	MUT
TEK	CDKN2Ap16INK4A	1	CNA
PGR	PTPRD	1	MUT
FAT1	PDGFRA	1	MUT
AGO2	ANKRD11	1	MUT
RAD21	ELOC	1	CNA
DDR2	RAD51B	1	MUT
HGF	NTRK2	1	MUT
AXIN2	IGF1	1	MUT
PRDM14	TCEB1	1	CNA
CSF1R	CYSLTR2	1	MUT
KMT2A	CSF1R	1	MUT
FUBP1	PDGFRB	1	MUT
PTPRT	FGFR4	1	MUT
PTPRT	MGA	1	MUT
FOXL2	PIK3R2	1	MUT
FGF4	FGF19	1	CNA
ALK	NCOR1	1	MUT
FLT3	MYCN	1	MUT
MDC1	SUFU	1	MUT
ZFHX3	CUL3	1	MUT
EIF4A2	NOTCH1	1	MUT
EPHA3	SMARCA4	1	MUT
BRCA1	MLH1	1	MUT
IRS2	MSH6	1	MUT
SESN2	LZTR1	1	MUT
KMT2D	CSDE1	1	MUT
DICER1	EPHB1	1	MUT
ATRX	CD276	1	MUT
ATRX	CHEK2	1	MUT
PTEN	PMS1	1	MUT
EPHA3	KLF4	1	MUT
DDR2	ERBB4	1	MUT
FANCA	KNSTRN	1	MUT
MITF	NOTCH4	1	MUT
IRS2	PAK7	1	MUT
INPP4B	YES1	1	MUT
CD79A	NCOA3	1	MUT
NCOR1	CYSLTR2	1	MUT
BCL6	CCND1	1	CNA
NOTCH4	TET1	1	MUT
KMT2C	TET2	1	MUT
ATR	FBXW7	1	MUT
POLD1	NOTCH3	1	MUT
ASXL2	ERCC3	1	MUT
TET1	PTCH1	1	MUT
FAT1	AXIN1	1	MUT
CTCF	GLI1	1	MUT
KRAS	FOXP1	1	MUT
TAP1	FANCC	1	MUT
IL7R	SMARCA2	1	MUT
INSR	GNA11	1	CNA
FANCA	RPS6KA4	1	MUT
IL7R	ARID5B	1	MUT
DDR2	NCOR1	1	MUT
TCF7L2	MSH6	1	MUT
IRS1	PRKD1	1	MUT
EP300	SMARCB1	1	MUT
CTCF	ELF3	1	MUT
EPHA3	NOTCH4	1	MUT
EPHA3	PTPRD	1	MUT
ATM	ERCC4	1	MUT
PIK3C2G	SMARCA4	1	MUT
GRIN2A	KEAP1	1	MUT
DICER1	HGF	1	MUT
CIC	EZH2	1	MUT
RB1	FAM175A	1	MUT
ARID1A	TCF3	1	MUT
CSF1R	NOTCH1	1	MUT
FAT1	NF1	1	MUT
FAT1	FAM58A	1	MUT
ABL1	FAT1	1	MUT
KDM6A	ZRSR2	1	CNA
NKX3-1	TCEB1	1	CNA
NF1	ANKRD11	1	MUT
LATS2	ERCC3	1	MUT
NPM1	SDHA	1	CNA
PAK7	SMAD2	1	MUT
NOTCH1	PMS1	1	MUT
TP53	DIS3	1	MUT
CTCF	NTRK3	1	MUT
ERBB4	IRS1	1	MUT
JAK2	KEAP1	1	MUT
MEN1	SOX9	1	MUT
